column,tau,dimension,homology_dimension,birth,death,persistence,is_infinite
Lab1_G2_Fн9,3,5,1,0.867596315612175,0.9504041457383198,0.08280783012614479,false
Lab1_G2_Fн9,3,5,1,0.867596315612175,0.9504041457383198,0.08280783012614479,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,0.9504041457383193,0.0828078301261449,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,0.9504041457383193,0.0828078301261449,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,0.9504041457383193,0.0828078301261449,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,0.9504041457383193,0.0828078301261449,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,0.9504041457383193,0.0828078301261449,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,0.9504041457383193,0.0828078301261449,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,0.9504041457383193,0.0828078301261449,false
Lab1_G2_Fн9,3,5,1,0.8675963156121747,0.9504041457383197,0.08280783012614501,false
Lab1_G2_Fн9,3,5,1,0.8675963156121739,0.9504041457383189,0.08280783012614501,false
Lab1_G2_Fн9,3,5,1,0.8675963156121739,0.9504041457383189,0.08280783012614501,false
Lab1_G2_Fн9,3,5,1,0.8675963156121739,0.9504041457383189,0.08280783012614501,false
Lab1_G2_Fн9,3,5,1,0.8675963156121739,0.9504041457383191,0.08280783012614523,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,0.9504041457383198,0.08280783012614534,false
Lab1_G2_Fн9,3,5,1,0.8675963156121739,0.9504041457383193,0.08280783012614545,false
Lab1_G2_Fн9,3,5,1,0.8675963156121739,0.9504041457383198,0.0828078301261459,false
Lab1_G2_Fн9,3,5,1,0.8675963156121739,0.9504041457383198,0.0828078301261459,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.8675963156121739,0.0915945801172996,false
Lab1_G2_Fн9,3,5,1,0.7760017354948737,0.8675963156121734,0.0915945801172997,false
Lab1_G2_Fн9,3,5,1,0.7760017354948746,0.8675963156121747,0.09159458011730004,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.8675963156121744,0.09159458011730015,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.8675963156121744,0.09159458011730015,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.8675963156121744,0.09159458011730015,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.8675963156121744,0.09159458011730015,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.8675963156121744,0.09159458011730015,false
Lab1_G2_Fн9,3,5,1,0.7760017354948741,0.8675963156121742,0.09159458011730015,false
Lab1_G2_Fн9,3,5,1,0.7760017354948737,0.8675963156121739,0.09159458011730015,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.8675963156121747,0.09159458011730037,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.8675963156121747,0.09159458011730037,false
Lab1_G2_Fн9,3,5,1,0.7760017354948741,0.8675963156121744,0.09159458011730037,false
Lab1_G2_Fн9,3,5,1,0.7760017354948741,0.8675963156121745,0.09159458011730048,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.8675963156121749,0.0915945801173006,false
Lab1_G2_Fн9,3,5,1,0.7760017354948741,0.8675963156121747,0.0915945801173006,false
Lab1_G2_Fн9,3,5,1,0.7760017354948741,0.8675963156121747,0.0915945801173006,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.867596315612175,0.0915945801173007,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.867596315612175,0.0915945801173007,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.867596315612175,0.0915945801173007,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.867596315612175,0.0915945801173007,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.867596315612175,0.0915945801173007,false
Lab1_G2_Fн9,3,5,1,0.7760017354948737,0.8675963156121744,0.0915945801173007,false
Lab1_G2_Fн9,3,5,1,0.7760017354948737,0.8675963156121744,0.0915945801173007,false
Lab1_G2_Fн9,3,5,1,0.7760017354948737,0.8675963156121744,0.0915945801173007,false
Lab1_G2_Fн9,3,5,1,0.7760017354948737,0.8675963156121745,0.09159458011730082,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.8675963156121752,0.09159458011730093,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.8675963156121752,0.09159458011730093,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.8675963156121752,0.09159458011730093,false
Lab1_G2_Fн9,3,5,1,0.776001735494874,0.8675963156121749,0.09159458011730093,false
Lab1_G2_Fн9,3,5,1,0.7760017354948737,0.8675963156121747,0.09159458011730093,false
Lab1_G2_Fн9,3,5,1,0.7760017354948737,0.8675963156121747,0.09159458011730093,false
Lab1_G2_Fн9,3,5,1,0.7760017354948737,0.8675963156121747,0.09159458011730093,false
Lab1_G2_Fн9,3,5,1,0.7760017354948737,0.8675963156121747,0.09159458011730093,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.8675963156121754,0.09159458011730115,false
Lab1_G2_Fн9,3,5,1,0.7760017354948737,0.867596315612175,0.09159458011730126,false
Lab1_G2_Fн9,3,5,1,0.7760017354948737,0.867596315612175,0.09159458011730126,false
Lab1_G2_Fн9,3,5,1,0.7760017354948737,0.867596315612175,0.09159458011730126,false
Lab1_G2_Fн9,3,5,1,0.7760017354948737,0.867596315612175,0.09159458011730126,false
Lab1_G2_Fн9,3,5,1,0.7760017354948737,0.867596315612175,0.09159458011730126,false
Lab1_G2_Fн9,3,5,1,0.7760017354948737,0.867596315612175,0.09159458011730126,false
Lab1_G2_Fн9,3,5,1,0.7760017354948737,0.867596315612175,0.09159458011730126,false
Lab1_G2_Fн9,3,5,1,0.7760017354948732,0.8675963156121744,0.09159458011730126,false
Lab1_G2_Fн9,3,5,1,0.7760017354948732,0.8675963156121744,0.09159458011730126,false
Lab1_G2_Fн9,3,5,1,0.7760017354948732,0.8675963156121744,0.09159458011730126,false
Lab1_G2_Fн9,3,5,1,0.7760017354948732,0.8675963156121744,0.09159458011730126,false
Lab1_G2_Fн9,3,5,1,0.7760017354948735,0.867596315612175,0.09159458011730148,false
Lab1_G2_Fн9,3,5,1,0.7760017354948735,0.8675963156121752,0.0915945801173017,false
Lab1_G2_Fн9,3,5,1,0.7760017354948732,0.867596315612175,0.09159458011730182,false
Lab1_G2_Fн9,3,5,1,1.5520034709897481,1.646148268142865,0.09414479715311685,false
Lab1_G2_Fн9,3,5,1,1.4517663128818965,1.5520034709897474,0.10023715810785094,false
Lab1_G2_Fн9,3,5,1,1.4517663128818952,1.5520034709897474,0.10023715810785228,false
Lab1_G2_Fн9,3,5,1,1.3989570235879065,1.5027208990998504,0.10376387551194388,false
Lab1_G2_Fн9,3,5,1,1.3989570235879052,1.502720899099849,0.10376387551194388,false
Lab1_G2_Fн9,3,5,1,1.3989570235879059,1.5027208990998502,0.10376387551194433,false
Lab1_G2_Fн9,3,5,1,0.6720372163193741,0.7760017354948732,0.10396451917549909,false
Lab1_G2_Fн9,3,5,1,0.6720372163193741,0.7760017354948737,0.10396451917549965,false
Lab1_G2_Fн9,3,5,1,0.6720372163193741,0.7760017354948737,0.10396451917549965,false
Lab1_G2_Fн9,3,5,1,0.6720372163193741,0.7760017354948737,0.10396451917549965,false
Lab1_G2_Fн9,3,5,1,0.6720372163193741,0.7760017354948737,0.10396451917549965,false
Lab1_G2_Fн9,3,5,1,0.6720372163193741,0.7760017354948737,0.10396451917549965,false
Lab1_G2_Fн9,3,5,1,0.6720372163193737,0.7760017354948735,0.10396451917549976,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948732,0.10396451917549976,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948732,0.10396451917549976,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948732,0.10396451917549976,false
Lab1_G2_Fн9,3,5,1,0.6720372163193741,0.7760017354948741,0.10396451917549998,false
Lab1_G2_Fн9,3,5,1,0.6720372163193741,0.7760017354948741,0.10396451917549998,false
Lab1_G2_Fн9,3,5,1,0.6720372163193741,0.7760017354948741,0.10396451917549998,false
Lab1_G2_Fн9,3,5,1,0.6720372163193741,0.7760017354948741,0.10396451917549998,false
Lab1_G2_Fн9,3,5,1,0.6720372163193737,0.7760017354948737,0.10396451917549998,false
Lab1_G2_Fн9,3,5,1,0.6720372163193737,0.7760017354948737,0.10396451917549998,false
Lab1_G2_Fн9,3,5,1,0.6720372163193737,0.7760017354948737,0.10396451917549998,false
Lab1_G2_Fн9,3,5,1,0.6720372163193739,0.776001735494874,0.10396451917550009,false
Lab1_G2_Fн9,3,5,1,0.6720372163193735,0.7760017354948736,0.10396451917550009,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948735,0.10396451917550009,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948735,0.10396451917550009,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948735,0.10396451917550009,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948735,0.10396451917550009,false
Lab1_G2_Fн9,3,5,1,0.6720372163193741,0.7760017354948743,0.1039645191755002,false
Lab1_G2_Fн9,3,5,1,0.6720372163193741,0.7760017354948743,0.1039645191755002,false
Lab1_G2_Fн9,3,5,1,0.6720372163193741,0.7760017354948743,0.1039645191755002,false
Lab1_G2_Fн9,3,5,1,0.6720372163193741,0.7760017354948743,0.1039645191755002,false
Lab1_G2_Fн9,3,5,1,0.6720372163193737,0.776001735494874,0.1039645191755002,false
Lab1_G2_Fн9,3,5,1,0.6720372163193737,0.776001735494874,0.1039645191755002,false
Lab1_G2_Fн9,3,5,1,0.6720372163193739,0.7760017354948742,0.10396451917550031,false
Lab1_G2_Fн9,3,5,1,0.6720372163193737,0.7760017354948741,0.10396451917550031,false
Lab1_G2_Fн9,3,5,1,0.6720372163193737,0.7760017354948741,0.10396451917550031,false
Lab1_G2_Fн9,3,5,1,0.6720372163193737,0.7760017354948741,0.10396451917550031,false
Lab1_G2_Fн9,3,5,1,0.6720372163193737,0.7760017354948741,0.10396451917550031,false
Lab1_G2_Fн9,3,5,1,0.6720372163193737,0.7760017354948741,0.10396451917550031,false
Lab1_G2_Fн9,3,5,1,0.6720372163193737,0.7760017354948741,0.10396451917550031,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948737,0.10396451917550031,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948737,0.10396451917550031,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948737,0.10396451917550031,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948737,0.10396451917550031,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948737,0.10396451917550031,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948737,0.10396451917550031,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948737,0.10396451917550031,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948737,0.10396451917550031,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948737,0.10396451917550031,false
Lab1_G2_Fн9,3,5,1,0.6720372163193735,0.776001735494874,0.10396451917550042,false
Lab1_G2_Fн9,3,5,1,0.6720372163193732,0.7760017354948736,0.10396451917550042,false
Lab1_G2_Fн9,3,5,1,0.6720372163193732,0.7760017354948736,0.10396451917550042,false
Lab1_G2_Fн9,3,5,1,0.6720372163193731,0.7760017354948735,0.10396451917550042,false
Lab1_G2_Fн9,3,5,1,0.6720372163193731,0.7760017354948735,0.10396451917550042,false
Lab1_G2_Fн9,3,5,1,0.6720372163193727,0.7760017354948732,0.10396451917550042,false
Lab1_G2_Fн9,3,5,1,0.6720372163193727,0.7760017354948732,0.10396451917550042,false
Lab1_G2_Fн9,3,5,1,0.6720372163193727,0.7760017354948732,0.10396451917550042,false
Lab1_G2_Fн9,3,5,1,0.6720372163193727,0.7760017354948732,0.10396451917550042,false
Lab1_G2_Fн9,3,5,1,0.6720372163193737,0.7760017354948743,0.10396451917550054,false
Lab1_G2_Fн9,3,5,1,0.6720372163193737,0.7760017354948743,0.10396451917550054,false
Lab1_G2_Fн9,3,5,1,0.6720372163193737,0.7760017354948743,0.10396451917550054,false
Lab1_G2_Fн9,3,5,1,0.6720372163193737,0.7760017354948743,0.10396451917550054,false
Lab1_G2_Fн9,3,5,1,0.6720372163193735,0.7760017354948741,0.10396451917550054,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.776001735494874,0.10396451917550054,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.776001735494874,0.10396451917550054,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.776001735494874,0.10396451917550054,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.776001735494874,0.10396451917550054,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.776001735494874,0.10396451917550054,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948741,0.10396451917550065,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948741,0.10396451917550065,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948741,0.10396451917550065,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948741,0.10396451917550065,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948741,0.10396451917550065,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948741,0.10396451917550065,false
Lab1_G2_Fн9,3,5,1,0.6720372163193733,0.776001735494874,0.10396451917550065,false
Lab1_G2_Fн9,3,5,1,0.6720372163193735,0.7760017354948743,0.10396451917550076,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948742,0.10396451917550076,false
Lab1_G2_Fн9,3,5,1,0.6720372163193741,0.776001735494875,0.10396451917550087,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948743,0.10396451917550087,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948743,0.10396451917550087,false
Lab1_G2_Fн9,3,5,1,0.6720372163193734,0.7760017354948743,0.10396451917550087,false
Lab1_G2_Fн9,3,5,1,0.6720372163193732,0.7760017354948741,0.10396451917550087,false
Lab1_G2_Fн9,3,5,1,0.6720372163193732,0.7760017354948741,0.10396451917550087,false
Lab1_G2_Fн9,3,5,1,0.6720372163193731,0.776001735494874,0.10396451917550087,false
Lab1_G2_Fн9,3,5,1,0.6720372163193731,0.776001735494874,0.10396451917550087,false
Lab1_G2_Fн9,3,5,1,0.6720372163193731,0.7760017354948741,0.10396451917550098,false
Lab1_G2_Fн9,3,5,1,0.6720372163193731,0.7760017354948741,0.10396451917550098,false
Lab1_G2_Fн9,3,5,1,0.6720372163193731,0.7760017354948741,0.10396451917550098,false
Lab1_G2_Fн9,3,5,1,0.6720372163193731,0.7760017354948741,0.10396451917550098,false
Lab1_G2_Fн9,3,5,1,0.6720372163193727,0.7760017354948737,0.10396451917550098,false
Lab1_G2_Fн9,3,5,1,0.6720372163193727,0.7760017354948737,0.10396451917550098,false
Lab1_G2_Fн9,3,5,1,0.6720372163193731,0.7760017354948742,0.10396451917550109,false
Lab1_G2_Fн9,3,5,1,0.6720372163193727,0.7760017354948741,0.10396451917550131,false
Lab1_G2_Fн9,3,5,1,0.6720372163193727,0.7760017354948741,0.10396451917550131,false
Lab1_G2_Fн9,3,5,1,0.6720372163193727,0.7760017354948743,0.10396451917550154,false
Lab1_G2_Fн9,3,5,1,0.6720372163193729,0.7760017354948745,0.10396451917550165,false
Lab1_G2_Fн9,3,5,1,1.3440744326387468,1.4517663128818958,0.10769188024314902,false
Lab1_G2_Fн9,3,5,1,1.3440744326387462,1.4517663128818967,0.10769188024315057,false
Lab1_G2_Fн9,3,5,1,1.226966476203666,1.3440744326387462,0.1171079564350801,false
Lab1_G2_Fн9,3,5,1,1.226966476203666,1.3440744326387468,0.11710795643508076,false
Lab1_G2_Fн9,3,5,1,1.226966476203666,1.3440744326387468,0.11710795643508076,false
Lab1_G2_Fн9,3,5,1,1.2269664762036654,1.3440744326387462,0.11710795643508076,false
Lab1_G2_Fн9,3,5,1,1.226966476203666,1.3440744326387475,0.11710795643508143,false
Lab1_G2_Fн9,3,5,1,1.226966476203666,1.3440744326387475,0.11710795643508143,false
Lab1_G2_Fн9,3,5,1,1.2269664762036654,1.3440744326387475,0.1171079564350821,false
Lab1_G2_Fн9,3,5,1,1.164002603242312,1.2868532966505566,0.1228506934082445,false
Lab1_G2_Fн9,3,5,1,1.1640026032423112,1.2868532966505557,0.1228506934082445,false
Lab1_G2_Fн9,3,5,1,1.164002603242312,1.2868532966505573,0.12285069340824517,false
Lab1_G2_Fн9,3,5,1,1.1640026032423105,1.2868532966505557,0.12285069340824517,false
Lab1_G2_Fн9,3,5,1,1.1640026032423105,1.2868532966505557,0.12285069340824517,false
Lab1_G2_Fн9,3,5,1,1.1640026032423112,1.2868532966505566,0.12285069340824539,false
Lab1_G2_Fн9,3,5,1,1.1640026032423112,1.2868532966505568,0.12285069340824561,false
Lab1_G2_Fн9,3,5,1,1.1640026032423105,1.2868532966505561,0.12285069340824561,false
Lab1_G2_Fн9,3,5,1,1.1640026032423112,1.2868532966505573,0.12285069340824606,false
Lab1_G2_Fн9,3,5,1,1.1640026032423112,1.2868532966505573,0.12285069340824606,false
Lab1_G2_Fн9,3,5,1,1.1640026032423105,1.2868532966505566,0.12285069340824606,false
Lab1_G2_Fн9,3,5,1,0.5487160893809553,0.6720372163193727,0.12332112693841746,false
Lab1_G2_Fн9,3,5,1,0.5487160893809554,0.6720372163193732,0.12332112693841779,false
Lab1_G2_Fн9,3,5,1,0.5487160893809556,0.6720372163193735,0.1233211269384179,false
Lab1_G2_Fн9,3,5,1,0.5487160893809553,0.6720372163193732,0.1233211269384179,false
Lab1_G2_Fн9,3,5,1,0.5487160893809553,0.6720372163193733,0.12332112693841801,false
Lab1_G2_Fн9,3,5,1,0.5487160893809553,0.6720372163193734,0.12332112693841812,false
Lab1_G2_Fн9,3,5,1,0.5487160893809553,0.6720372163193734,0.12332112693841812,false
Lab1_G2_Fн9,3,5,1,0.5487160893809553,0.6720372163193734,0.12332112693841812,false
Lab1_G2_Fн9,3,5,1,0.5487160893809553,0.6720372163193734,0.12332112693841812,false
Lab1_G2_Fн9,3,5,1,0.5487160893809551,0.6720372163193732,0.12332112693841812,false
Lab1_G2_Fн9,3,5,1,0.5487160893809556,0.6720372163193739,0.12332112693841824,false
Lab1_G2_Fн9,3,5,1,0.5487160893809553,0.6720372163193735,0.12332112693841824,false
Lab1_G2_Fн9,3,5,1,0.5487160893809556,0.6720372163193741,0.12332112693841846,false
Lab1_G2_Fн9,3,5,1,0.5487160893809556,0.6720372163193741,0.12332112693841846,false
Lab1_G2_Fн9,3,5,1,0.5487160893809553,0.6720372163193737,0.12332112693841846,false
Lab1_G2_Fн9,3,5,1,0.548716089380955,0.6720372163193734,0.12332112693841846,false
Lab1_G2_Fн9,3,5,1,0.5487160893809548,0.6720372163193737,0.1233211269384189,false
Lab1_G2_Fн9,3,5,1,0.5487160893809544,0.6720372163193734,0.12332112693841901,false
Lab1_G2_Fн9,3,5,1,1.7351926312243489,1.8607867926158468,0.12559416139149793,false
Lab1_G2_Fн9,3,5,1,1.6912565725171664,1.8198853849077439,0.12862881239057744,false
Lab1_G2_Fн9,3,5,1,1.0974321787619106,1.2269664762036656,0.12953429744175504,false
Lab1_G2_Fн9,3,5,1,1.0974321787619106,1.226966476203666,0.12953429744175549,false
Lab1_G2_Fн9,3,5,1,1.0974321787619097,1.2269664762036654,0.1295342974417557,false
Lab1_G2_Fн9,3,5,1,1.0974321787619106,1.2269664762036667,0.12953429744175615,false
Lab1_G2_Fн9,3,5,1,1.0974321787619097,1.226966476203666,0.12953429744175637,false
Lab1_G2_Fн9,3,5,1,1.0974321787619097,1.226966476203666,0.12953429744175637,false
Lab1_G2_Fн9,3,5,1,1.0974321787619097,1.226966476203666,0.12953429744175637,false
Lab1_G2_Fн9,3,5,1,1.0974321787619097,1.226966476203666,0.12953429744175637,false
Lab1_G2_Fн9,3,5,1,1.0974321787619097,1.226966476203666,0.12953429744175637,false
Lab1_G2_Fн9,3,5,1,3.8605598899516673,3.9947134287096207,0.13415353875795333,false
Lab1_G2_Fн9,3,5,1,1.0265538045369809,1.1640026032423105,0.13744879870532967,false
Lab1_G2_Fн9,3,5,1,1.0265538045369809,1.1640026032423105,0.13744879870532967,false
Lab1_G2_Fн9,3,5,1,1.0265538045369809,1.1640026032423105,0.13744879870532967,false
Lab1_G2_Fн9,3,5,1,1.0265538045369809,1.164002603242311,0.1374487987053301,false
Lab1_G2_Fн9,3,5,1,1.02655380453698,1.16400260324231,0.1374487987053301,false
Lab1_G2_Fн9,3,5,1,1.0265538045369804,1.164002603242311,0.13744879870533055,false
Lab1_G2_Fн9,3,5,1,1.02655380453698,1.1640026032423105,0.13744879870533055,false
Lab1_G2_Fн9,3,5,1,1.02655380453698,1.1640026032423105,0.13744879870533055,false
Lab1_G2_Fн9,3,5,1,1.02655380453698,1.1640026032423105,0.13744879870533055,false
Lab1_G2_Fн9,3,5,1,1.02655380453698,1.1640026032423105,0.13744879870533055,false
Lab1_G2_Fн9,3,5,1,1.026553804536979,1.1640026032423099,0.13744879870533078,false
Lab1_G2_Fн9,3,5,1,1.02655380453698,1.1640026032423112,0.13744879870533122,false
Lab1_G2_Fн9,3,5,1,1.02655380453698,1.1640026032423112,0.13744879870533122,false
Lab1_G2_Fн9,3,5,1,1.026553804536979,1.1640026032423105,0.13744879870533144,false
Lab1_G2_Fн9,3,5,1,1.026553804536979,1.164002603242312,0.137448798705333,false
Lab1_G2_Fн9,3,5,1,1.5027208990998508,1.6461482681428639,0.143427369043013,false
Lab1_G2_Fн9,3,5,1,1.5027208990998484,1.6461482681428632,0.14342736904301479,false
Lab1_G2_Fн9,3,5,1,0.9504041457383212,1.0974321787619097,0.14702803302358847,false
Lab1_G2_Fн9,3,5,1,0.9504041457383212,1.0974321787619106,0.14702803302358936,false
Lab1_G2_Fн9,3,5,1,0.9504041457383198,1.09743217876191,0.14702803302359013,false
Lab1_G2_Fн9,3,5,1,0.9504041457383202,1.0974321787619106,0.14702803302359035,false
Lab1_G2_Fн9,3,5,1,0.9504041457383183,1.0974321787619088,0.14702803302359047,false
Lab1_G2_Fн9,3,5,1,0.9504041457383193,1.0974321787619101,0.1470280330235908,false
Lab1_G2_Fн9,3,5,1,0.9504041457383193,1.0974321787619106,0.14702803302359124,false
Lab1_G2_Fн9,3,5,1,0.9504041457383189,1.0974321787619106,0.1470280330235917,false
Lab1_G2_Fн9,3,5,1,1.4517663128818972,1.5997685605539913,0.14800224767209413,false
Lab1_G2_Fн9,3,5,1,1.940004338737183,2.0894486181311445,0.14944427939396143,false
Lab1_G2_Fн9,3,5,1,1.3989570235879059,1.552003470989748,0.15304644740184203,false
Lab1_G2_Fн9,3,5,1,1.8607867926158477,2.0161116489581183,0.15532485634227067,false
Lab1_G2_Fн9,3,5,1,1.8607867926158468,2.0161116489581192,0.15532485634227244,false
Lab1_G2_Fн9,3,5,1,0.867596315612175,1.026553804536979,0.1589574889248041,false
Lab1_G2_Fн9,3,5,1,0.8675963156121754,1.02655380453698,0.15895748892480455,false
Lab1_G2_Fн9,3,5,1,0.867596315612175,1.0265538045369795,0.15895748892480455,false
Lab1_G2_Fн9,3,5,1,0.867596315612175,1.0265538045369795,0.15895748892480455,false
Lab1_G2_Fн9,3,5,1,0.8675963156121754,1.0265538045369804,0.158957488924805,false
Lab1_G2_Fн9,3,5,1,0.867596315612175,1.02655380453698,0.158957488924805,false
Lab1_G2_Fн9,3,5,1,0.867596315612175,1.02655380453698,0.158957488924805,false
Lab1_G2_Fн9,3,5,1,0.867596315612175,1.02655380453698,0.158957488924805,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,1.0265538045369795,0.1589574889248051,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,1.0265538045369795,0.1589574889248051,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,1.0265538045369795,0.1589574889248051,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,1.0265538045369795,0.1589574889248051,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,1.0265538045369795,0.1589574889248051,false
Lab1_G2_Fн9,3,5,1,0.867596315612175,1.0265538045369802,0.1589574889248052,false
Lab1_G2_Fн9,3,5,1,0.867596315612175,1.0265538045369804,0.15895748892480543,false
Lab1_G2_Fн9,3,5,1,0.867596315612175,1.0265538045369804,0.15895748892480543,false
Lab1_G2_Fн9,3,5,1,0.867596315612175,1.0265538045369804,0.15895748892480543,false
Lab1_G2_Fн9,3,5,1,0.867596315612175,1.0265538045369804,0.15895748892480543,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,1.02655380453698,0.15895748892480555,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,1.02655380453698,0.15895748892480555,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,1.02655380453698,0.15895748892480555,false
Lab1_G2_Fн9,3,5,1,0.8675963156121739,1.0265538045369795,0.15895748892480566,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,1.0265538045369802,0.15895748892480577,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,1.0265538045369804,0.158957488924806,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,1.0265538045369804,0.158957488924806,false
Lab1_G2_Fн9,3,5,1,0.8675963156121739,1.02655380453698,0.1589574889248061,false
Lab1_G2_Fн9,3,5,1,0.867596315612175,1.0265538045369813,0.15895748892480632,false
Lab1_G2_Fн9,3,5,1,0.8675963156121744,1.0265538045369809,0.15895748892480643,false
Lab1_G2_Fн9,3,5,1,0.8675963156121739,1.0265538045369809,0.158957488924807,false
Lab1_G2_Fн9,3,5,1,1.2868532966505566,1.4517663128818965,0.16491301623133992,false
Lab1_G2_Fн9,3,5,1,1.2868532966505566,1.4517663128818965,0.16491301623133992,false
Lab1_G2_Fн9,3,5,1,1.2868532966505557,1.4517663128818958,0.16491301623134014,false
Lab1_G2_Fн9,3,5,1,1.286853296650555,1.4517663128818965,0.16491301623134147,false
Lab1_G2_Fн9,3,5,1,1.226966476203666,1.3989570235879059,0.1719905473842398,false
Lab1_G2_Fн9,3,5,1,1.226966476203666,1.3989570235879065,0.17199054738424047,false
Lab1_G2_Fн9,3,5,1,0.7760017354948755,0.9504041457383189,0.17440241024344338,false
Lab1_G2_Fн9,3,5,1,0.776001735494875,0.9504041457383191,0.17440241024344416,false
Lab1_G2_Fн9,3,5,1,0.776001735494875,0.9504041457383193,0.17440241024344438,false
Lab1_G2_Fн9,3,5,1,0.776001735494875,0.9504041457383193,0.17440241024344438,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.9504041457383189,0.1744024102434446,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.9504041457383191,0.17440241024344483,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.9504041457383191,0.17440241024344483,false
Lab1_G2_Fн9,3,5,1,0.7760017354948741,0.9504041457383189,0.17440241024344483,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.9504041457383193,0.17440241024344505,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.9504041457383193,0.17440241024344505,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.9504041457383193,0.17440241024344505,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.9504041457383193,0.17440241024344505,false
Lab1_G2_Fн9,3,5,1,0.7760017354948743,0.9504041457383193,0.17440241024344505,false
