column,tau,dimension,uzal_cost
Lab1_Pm_sm_N,86,5,NaN
Lab1_Pm_sm_N,86,6,NaN
Lab1_Pm_sm_N,86,7,NaN
Lab1_Pm_sm_N,86,8,NaN
Lab1_Pm_sm_N,86,9,NaN
Lab1_Pm_sm_N,86,10,NaN
Lab1_Pm_sm_N,86,11,NaN
Lab1_Pm_sm_N,87,3,NaN
Lab1_Pm_sm_N,87,4,NaN
Lab1_Pm_sm_N,87,5,NaN
Lab1_Pm_sm_N,87,6,NaN
Lab1_Pm_sm_N,87,7,NaN
Lab1_Pm_sm_N,87,8,NaN
Lab1_Pm_sm_N,87,9,NaN
Lab1_Pm_sm_N,87,10,NaN
Lab1_Pm_sm_N,87,11,NaN
Lab1_Pm_sm_N,88,3,NaN
Lab1_Pm_sm_N,88,4,NaN
Lab1_Pm_sm_N,88,5,NaN
Lab1_Pm_sm_N,88,6,NaN
Lab1_Pm_sm_N,88,7,NaN
Lab1_Pm_sm_N,88,8,NaN
Lab1_Pm_sm_N,88,9,NaN
Lab1_Pm_sm_N,88,10,NaN
Lab1_Pm_sm_N,89,3,NaN
Lab1_Pm_sm_N,89,4,NaN
Lab1_Pm_sm_N,89,5,NaN
Lab1_Pm_sm_N,89,6,NaN
Lab1_Pm_sm_N,89,7,NaN
Lab1_Pm_sm_N,89,8,NaN
Lab1_Pm_sm_N,89,9,NaN
Lab1_Pm_sm_N,89,10,NaN
Lab1_Pm_sm_N,90,3,NaN
Lab1_Pm_sm_N,90,4,NaN
Lab1_Pm_sm_N,90,5,NaN
Lab1_Pm_sm_N,90,6,NaN
Lab1_Pm_sm_N,90,7,NaN
Lab1_Pm_sm_N,90,8,NaN
Lab1_Pm_sm_N,90,9,NaN
Lab1_Pm_sm_N,90,10,NaN
Lab1_Pm_sm_N,90,11,NaN
Lab1_Pm_sm_N,91,3,NaN
Lab1_Pm_sm_N,91,4,NaN
Lab1_Pm_sm_N,91,5,NaN
Lab1_Pm_sm_N,91,6,NaN
Lab1_Pm_sm_N,91,7,NaN
Lab1_Pm_sm_N,91,8,NaN
Lab1_Pm_sm_N,91,9,NaN
Lab1_Pm_sm_N,92,3,NaN
Lab1_Pm_sm_N,92,4,NaN
Lab1_Pm_sm_N,92,5,NaN
Lab1_Pm_sm_N,92,6,NaN
Lab1_Pm_sm_N,92,7,NaN
Lab1_Pm_sm_N,92,8,NaN
Lab1_Pm_sm_N,92,9,NaN
Lab1_Pm_sm_N,92,10,NaN
Lab1_Pm_sm_N,92,11,NaN
Lab1_Pm_sm_N,93,3,NaN
Lab1_Pm_sm_N,93,4,NaN
Lab1_Pm_sm_N,93,5,NaN
Lab1_Pm_sm_N,93,6,NaN
Lab1_Pm_sm_N,93,7,NaN
Lab1_Pm_sm_N,93,8,NaN
Lab1_Pm_sm_N,93,9,NaN
Lab1_Pm_sm_N,93,10,NaN
Lab1_Pm_sm_N,94,3,NaN
Lab1_Pm_sm_N,94,4,NaN
Lab1_Pm_sm_N,94,5,NaN
Lab1_Pm_sm_N,94,6,NaN
Lab1_Pm_sm_N,94,7,NaN
Lab1_Pm_sm_N,94,8,NaN
Lab1_Pm_sm_N,94,9,NaN
Lab1_Pm_sm_N,94,10,NaN
Lab1_Pm_sm_N,94,11,NaN
Lab1_Pm_sm_N,95,3,NaN
Lab1_Pm_sm_N,95,4,NaN
Lab1_Pm_sm_N,95,5,NaN
Lab1_Pm_sm_N,95,6,NaN
Lab1_Pm_sm_N,95,7,NaN
Lab1_Pm_sm_N,95,8,NaN
Lab1_Pm_sm_N,95,9,NaN
Lab1_Pm_sm_N,96,3,NaN
Lab1_Pm_sm_N,96,4,NaN
Lab1_Pm_sm_N,96,5,NaN
Lab1_Pm_sm_N,96,6,NaN
Lab1_Pm_sm_N,96,7,NaN
Lab1_Pm_sm_N,96,8,NaN
Lab1_Pm_sm_N,96,9,NaN
Lab1_Pm_sm_N,96,10,NaN
Lab1_Pm_sm_N,97,3,NaN
Lab1_Pm_sm_N,97,4,NaN
Lab1_Pm_sm_N,97,5,NaN
Lab1_Pm_sm_N,97,6,NaN
Lab1_Pm_sm_N,97,7,NaN
Lab1_Pm_sm_N,97,8,NaN
Lab1_Pm_sm_N,97,9,NaN
Lab1_Pm_sm_N,97,10,NaN
Lab1_Pm_sm_N,97,11,NaN
Lab1_Pm_sm_N,97,12,NaN
Lab1_Pm_sm_N,98,3,NaN
Lab1_Pm_sm_N,98,4,NaN
Lab1_Pm_sm_N,98,5,NaN
Lab1_Pm_sm_N,98,6,NaN
Lab1_Pm_sm_N,98,7,NaN
Lab1_Pm_sm_N,98,8,NaN
Lab1_Pm_sm_N,98,9,NaN
Lab1_Pm_sm_N,98,10,NaN
Lab1_Pm_sm_N,99,3,NaN
Lab1_Pm_sm_N,99,4,NaN
Lab1_Pm_sm_N,99,5,NaN
Lab1_Pm_sm_N,99,6,NaN
Lab1_Pm_sm_N,99,7,NaN
Lab1_Pm_sm_N,99,8,NaN
Lab1_Pm_sm_N,99,9,NaN
Lab1_Pm_sm_N,99,10,NaN
Lab1_Pm_sm_N,100,3,NaN
Lab1_Pm_sm_N,100,4,NaN
Lab1_Pm_sm_N,100,5,NaN
Lab1_Pm_sm_N,100,6,NaN
Lab1_Pm_sm_N,100,7,NaN
Lab1_Pm_sm_N,100,8,NaN
Lab1_Pm_sm_N,100,9,NaN
Lab1_Pm_sm_N,100,10,NaN
Lab1_PologenieTRK,35,3,-0.9361365418917613
Lab1_PologenieTRK,14,3,-0.9356921047223998
Lab1_PologenieTRK,29,3,-0.9320821305257103
Lab1_PologenieTRK,32,3,-0.9274679187308877
Lab1_PologenieTRK,19,3,-0.9267339532052421
Lab1_PologenieTRK,31,3,-0.9263728754591926
Lab1_PologenieTRK,21,3,-0.9257540774914954
Lab1_PologenieTRK,39,3,-0.9253870558914237
Lab1_PologenieTRK,20,3,-0.9244822627768021
Lab1_PologenieTRK,27,3,-0.9244181452589173
Lab1_PologenieTRK,37,3,-0.9243777864895492
Lab1_PologenieTRK,34,3,-0.9243774953079
Lab1_PologenieTRK,22,3,-0.9239009431154187
Lab1_PologenieTRK,38,3,-0.9234265736303147
Lab1_PologenieTRK,26,3,-0.9233462439324728
Lab1_PologenieTRK,24,3,-0.9220682157613352
Lab1_PologenieTRK,28,3,-0.9217879105343803
Lab1_PologenieTRK,40,3,-0.921215554175541
Lab1_PologenieTRK,16,3,-0.9206615250717243
Lab1_PologenieTRK,36,3,-0.9173224363629995
Lab1_PologenieTRK,17,3,-0.917165692565923
Lab1_PologenieTRK,33,3,-0.9151571378856688
Lab1_PologenieTRK,15,3,-0.9149123285550174
Lab1_PologenieTRK,30,3,-0.9147712038983008
Lab1_PologenieTRK,25,3,-0.9134784865806276
Lab1_PologenieTRK,66,3,-0.9099143660175871
Lab1_PologenieTRK,74,3,-0.909400252943662
Lab1_PologenieTRK,64,3,-0.9064574026640765
Lab1_PologenieTRK,59,3,-0.906197113053838
Lab1_PologenieTRK,47,3,-0.905894809298627
Lab1_PologenieTRK,43,3,-0.9057027017876342
Lab1_PologenieTRK,18,3,-0.9045078298448652
Lab1_PologenieTRK,13,4,-0.9037902050025355
Lab1_PologenieTRK,73,3,-0.9031053895520256
Lab1_PologenieTRK,42,3,-0.9029946020976541
Lab1_PologenieTRK,99,3,-0.9020949413092486
Lab1_PologenieTRK,55,3,-0.9020223269578571
Lab1_PologenieTRK,83,3,-0.9018368962135299
Lab1_PologenieTRK,67,3,-0.9014540735659109
Lab1_PologenieTRK,46,3,-0.9010539830000353
Lab1_PologenieTRK,63,3,-0.9007928323262945
Lab1_PologenieTRK,19,4,-0.9005935675600493
Lab1_PologenieTRK,78,3,-0.9004277716213481
Lab1_PologenieTRK,44,3,-0.9004197104421434
Lab1_PologenieTRK,45,3,-0.9003989740029715
Lab1_PologenieTRK,75,3,-0.9003524920275499
Lab1_PologenieTRK,30,4,-0.9003415089526876
Lab1_PologenieTRK,41,3,-0.9002629643812445
Lab1_PologenieTRK,32,4,-0.9001186174538559
Lab1_PologenieTRK,10,3,-0.8999123543991229
Lab1_PologenieTRK,72,3,-0.8995876365790644
Lab1_PologenieTRK,51,3,-0.8995655855541786
Lab1_PologenieTRK,16,4,-0.8995095328880776
Lab1_PologenieTRK,50,3,-0.8994527199859278
Lab1_PologenieTRK,60,3,-0.8989255067940034
Lab1_PologenieTRK,33,4,-0.8987831462095685
Lab1_PologenieTRK,82,3,-0.898550974829912
Lab1_PologenieTRK,65,3,-0.8985375645048045
Lab1_PologenieTRK,61,3,-0.8982888358631749
Lab1_PologenieTRK,12,4,-0.8981481289464035
Lab1_PologenieTRK,31,4,-0.8969222400610823
Lab1_PologenieTRK,36,4,-0.8968207144428963
Lab1_PologenieTRK,81,3,-0.8959402579157876
Lab1_PologenieTRK,27,4,-0.8956574663656274
Lab1_PologenieTRK,17,4,-0.8956169214399718
Lab1_PologenieTRK,38,4,-0.8955311572113676
Lab1_PologenieTRK,35,4,-0.8955109203861704
Lab1_PologenieTRK,53,3,-0.8952500581681904
Lab1_PologenieTRK,85,3,-0.8946279282252099
Lab1_PologenieTRK,25,4,-0.8944879834640704
Lab1_PologenieTRK,96,3,-0.8943541712842109
Lab1_PologenieTRK,48,3,-0.8940369738434978
Lab1_PologenieTRK,71,3,-0.893965272910083
Lab1_PologenieTRK,14,4,-0.8937947192021386
Lab1_PologenieTRK,80,3,-0.8935410869939163
Lab1_PologenieTRK,34,4,-0.8933572716320827
Lab1_PologenieTRK,29,4,-0.8931672682542411
Lab1_PologenieTRK,92,3,-0.8930264618308045
Lab1_PologenieTRK,84,3,-0.8928645670228225
Lab1_PologenieTRK,15,4,-0.8925175335242149
Lab1_PologenieTRK,23,3,-0.8925131509576565
Lab1_PologenieTRK,95,3,-0.8922084968131543
Lab1_PologenieTRK,97,3,-0.8920929686330014
Lab1_PologenieTRK,9,3,-0.8919689275576873
Lab1_PologenieTRK,49,3,-0.8916951816236951
Lab1_PologenieTRK,79,3,-0.8912589367900979
Lab1_PologenieTRK,12,5,-0.8912217238287218
Lab1_PologenieTRK,18,4,-0.8911730448452407
Lab1_PologenieTRK,22,4,-0.8909582685390697
Lab1_PologenieTRK,52,3,-0.8909466739890731
Lab1_PologenieTRK,68,3,-0.8908885407664366
Lab1_PologenieTRK,57,3,-0.8908290568404469
Lab1_PologenieTRK,12,3,-0.8906821508617231
Lab1_PologenieTRK,66,4,-0.8903136956911801
Lab1_PologenieTRK,56,3,-0.890174196473521
Lab1_PologenieTRK,100,3,-0.8896297049828965
Lab1_PologenieTRK,28,4,-0.8892404202095607
Lab1_PologenieTRK,77,3,-0.8892005838669794
Lab1_PologenieTRK,67,4,-0.889177166240856
Lab1_PologenieTRK,86,3,-0.8891300248771826
Lab1_PologenieTRK,62,3,-0.8887673224385363
Lab1_PologenieTRK,11,3,-0.8884468333246002
Lab1_PologenieTRK,91,3,-0.8880397363176243
Lab1_PologenieTRK,39,4,-0.8878213172284025
Lab1_PologenieTRK,21,4,-0.887785078787408
Lab1_PologenieTRK,70,3,-0.887369936223741
Lab1_PologenieTRK,88,3,-0.8863348652851532
Lab1_PologenieTRK,61,4,-0.8861970619013186
Lab1_PologenieTRK,23,4,-0.8861711639285047
Lab1_PologenieTRK,40,4,-0.8861136983577095
Lab1_PologenieTRK,13,5,-0.8858541799026823
Lab1_PologenieTRK,74,4,-0.8856107751525437
Lab1_PologenieTRK,37,4,-0.8854870938862086
Lab1_PologenieTRK,87,3,-0.8848191150306911
Lab1_PologenieTRK,68,4,-0.88478535666699
Lab1_PologenieTRK,94,3,-0.884744854804255
Lab1_PologenieTRK,69,3,-0.8843129089186247
Lab1_PologenieTRK,91,5,-0.8842712511897749
Lab1_PologenieTRK,100,4,-0.8837681215704942
Lab1_PologenieTRK,93,3,-0.8833486505953119
Lab1_PologenieTRK,76,3,-0.8831697718038393
Lab1_PologenieTRK,70,4,-0.8831478101540045
Lab1_PologenieTRK,17,5,-0.8827898579879927
Lab1_PologenieTRK,45,4,-0.8826987191373564
Lab1_PologenieTRK,75,4,-0.8825967851407565
Lab1_PologenieTRK,19,5,-0.8820896239929639
Lab1_PologenieTRK,91,4,-0.8810947779565443
Lab1_PologenieTRK,24,4,-0.8810742688656233
Lab1_PologenieTRK,20,4,-0.8810672628928293
Lab1_PologenieTRK,26,4,-0.8808280506252832
Lab1_PologenieTRK,34,5,-0.8806794124763975
Lab1_PologenieTRK,71,4,-0.8806418217584108
Lab1_PologenieTRK,83,4,-0.8802664112063792
Lab1_PologenieTRK,91,7,-0.8801991204846158
Lab1_PologenieTRK,74,5,-0.8797841602899129
Lab1_PologenieTRK,62,4,-0.879519422522146
Lab1_PologenieTRK,73,4,-0.8793956806734082
Lab1_PologenieTRK,37,5,-0.8791747532408667
Lab1_PologenieTRK,16,5,-0.8789000441608573
Lab1_PologenieTRK,69,4,-0.8787607603507611
Lab1_PologenieTRK,32,5,-0.8786565381549799
Lab1_PologenieTRK,72,4,-0.8786272928970392
Lab1_PologenieTRK,91,6,-0.8786050727293526
Lab1_PologenieTRK,80,4,-0.8785219178565186
Lab1_PologenieTRK,11,4,-0.8782273048078401
Lab1_PologenieTRK,42,4,-0.8781980174540133
Lab1_PologenieTRK,14,5,-0.878089524593096
Lab1_PologenieTRK,98,3,-0.8780499175612171
Lab1_PologenieTRK,54,3,-0.8779838853920434
Lab1_PologenieTRK,41,5,-0.8776269160347996
Lab1_PologenieTRK,80,5,-0.8774645011483395
Lab1_PologenieTRK,33,5,-0.8769398350343327
Lab1_PologenieTRK,58,3,-0.8766245008878484
Lab1_PologenieTRK,56,4,-0.876164810602551
Lab1_PologenieTRK,62,5,-0.87598973662775
Lab1_PologenieTRK,99,4,-0.875989716576473
Lab1_PologenieTRK,90,3,-0.8758173227020077
Lab1_PologenieTRK,41,4,-0.8756268841777124
Lab1_PologenieTRK,47,4,-0.8756240078211863
Lab1_PologenieTRK,94,7,-0.8754182550547998
Lab1_PologenieTRK,65,4,-0.8753169327523069
Lab1_PologenieTRK,6,3,-0.875293881081496
Lab1_PologenieTRK,100,5,-0.8752607212577931
Lab1_PologenieTRK,44,4,-0.8751146248478443
Lab1_PologenieTRK,79,4,-0.875107434037065
Lab1_PologenieTRK,90,4,-0.8749599117044488
Lab1_PologenieTRK,83,5,-0.8747849723249496
Lab1_PologenieTRK,64,5,-0.8745774608062901
Lab1_PologenieTRK,76,4,-0.8743142481832397
Lab1_PologenieTRK,36,5,-0.874235693745038
Lab1_PologenieTRK,89,3,-0.8740887141654855
Lab1_PologenieTRK,49,4,-0.8740214856591284
Lab1_PologenieTRK,10,4,-0.8739199079411076
Lab1_PologenieTRK,46,4,-0.873718283504797
Lab1_PologenieTRK,9,4,-0.8737022608729508
Lab1_PologenieTRK,77,4,-0.8736840301302177
Lab1_PologenieTRK,59,4,-0.8732489611976423
Lab1_PologenieTRK,55,4,-0.873201173251445
Lab1_PologenieTRK,81,4,-0.8730636411290146
Lab1_PologenieTRK,97,5,-0.8728833816367721
Lab1_PologenieTRK,27,5,-0.8728570034607677
Lab1_PologenieTRK,70,5,-0.8728385663804173
Lab1_PologenieTRK,95,6,-0.8728289568631867
Lab1_PologenieTRK,60,4,-0.8727078256338681
Lab1_PologenieTRK,47,5,-0.8726175006429057
Lab1_PologenieTRK,18,5,-0.8726110938215534
Lab1_PologenieTRK,8,3,-0.8724253299075414
Lab1_PologenieTRK,65,5,-0.8723689519203663
Lab1_PologenieTRK,39,5,-0.8723365084494545
Lab1_PologenieTRK,43,5,-0.8723363046471215
Lab1_PologenieTRK,94,6,-0.8723271137643416
Lab1_PologenieTRK,98,4,-0.8723079171358414
Lab1_PologenieTRK,82,5,-0.8721289453897001
Lab1_PologenieTRK,86,7,-0.8718699600135101
Lab1_PologenieTRK,66,5,-0.8718368867115475
Lab1_PologenieTRK,19,6,-0.871479245901166
Lab1_PologenieTRK,48,4,-0.8713610087646608
Lab1_PologenieTRK,72,6,-0.8713485526970014
Lab1_PologenieTRK,96,4,-0.8713396687368338
Lab1_PologenieTRK,26,5,-0.8712472385764157
Lab1_PologenieTRK,31,5,-0.8711320176291311
Lab1_PologenieTRK,98,5,-0.8709984905525053
Lab1_PologenieTRK,84,7,-0.8706889813008014
Lab1_PologenieTRK,63,4,-0.8706215246291437
Lab1_PologenieTRK,50,4,-0.870538355263029
Lab1_PologenieTRK,53,4,-0.8701865315301095
Lab1_PologenieTRK,92,6,-0.8699468988373329
Lab1_PologenieTRK,15,5,-0.869931805419927
Lab1_PologenieTRK,11,5,-0.8699180359162343
Lab1_PologenieTRK,84,6,-0.8698464997206978
Lab1_PologenieTRK,43,4,-0.8697901684934202
Lab1_PologenieTRK,88,4,-0.8697534680191908
Lab1_PologenieTRK,64,4,-0.8697337362824891
Lab1_PologenieTRK,82,4,-0.869647014344606
Lab1_PologenieTRK,75,5,-0.8696262786621297
Lab1_PologenieTRK,61,5,-0.869578155233186
Lab1_PologenieTRK,88,6,-0.869533605472256
Lab1_PologenieTRK,96,5,-0.8693279276167027
Lab1_PologenieTRK,82,6,-0.8690803047214746
Lab1_PologenieTRK,87,4,-0.8688954331043953
Lab1_PologenieTRK,97,4,-0.8687403498628855
Lab1_PologenieTRK,29,5,-0.8685064401433449
Lab1_PologenieTRK,64,6,-0.8684045348428007
Lab1_PologenieTRK,10,5,-0.8682667379138325
Lab1_PologenieTRK,90,7,-0.8681493199657873
Lab1_PologenieTRK,21,5,-0.8681153854486656
Lab1_PologenieTRK,24,5,-0.8680678995664296
Lab1_PologenieTRK,22,5,-0.8679425915229207
Lab1_PologenieTRK,20,5,-0.867927740299283
Lab1_PologenieTRK,79,5,-0.8676410134531767
Lab1_PologenieTRK,68,5,-0.8675958204696815
Lab1_PologenieTRK,44,5,-0.8675946102858879
Lab1_PologenieTRK,72,5,-0.8675519987199457
Lab1_PologenieTRK,12,6,-0.8674696489578712
Lab1_PologenieTRK,58,4,-0.8674227788272936
Lab1_PologenieTRK,96,6,-0.8672558713241391
Lab1_PologenieTRK,57,5,-0.8672268690569929
Lab1_PologenieTRK,52,4,-0.8671411802562494
Lab1_PologenieTRK,78,4,-0.8671209647179501
Lab1_PologenieTRK,99,5,-0.867068012273223
Lab1_PologenieTRK,84,5,-0.8670625346151722
Lab1_PologenieTRK,90,6,-0.8669580022340225
Lab1_PologenieTRK,94,5,-0.8668236405088884
Lab1_PologenieTRK,100,6,-0.8663373617322648
Lab1_PologenieTRK,81,6,-0.8663284249987886
Lab1_PologenieTRK,69,5,-0.8662866336026196
Lab1_PologenieTRK,30,5,-0.8662334989757041
Lab1_PologenieTRK,81,5,-0.8662164906901368
Lab1_PologenieTRK,80,6,-0.8660571436001455
Lab1_PologenieTRK,95,7,-0.8660091621534772
Lab1_PologenieTRK,60,5,-0.8659656755596646
Lab1_PologenieTRK,86,8,-0.8659122705882233
Lab1_PologenieTRK,83,6,-0.8656800197641245
Lab1_PologenieTRK,35,5,-0.8656413873162481
Lab1_PologenieTRK,63,5,-0.8656103804825748
Lab1_PologenieTRK,42,5,-0.8655403280960321
Lab1_PologenieTRK,25,5,-0.865509617788932
Lab1_PologenieTRK,57,4,-0.8654863572515841
Lab1_PologenieTRK,85,5,-0.865335679663281
Lab1_PologenieTRK,67,5,-0.8652584537891107
Lab1_PologenieTRK,87,7,-0.8651176513669478
Lab1_PologenieTRK,92,7,-0.8649636598603461
Lab1_PologenieTRK,51,4,-0.8649132890462446
Lab1_PologenieTRK,39,6,-0.8648449775857686
Lab1_PologenieTRK,93,4,-0.8646695385396939
Lab1_PologenieTRK,74,6,-0.8644693035872412
Lab1_PologenieTRK,87,5,-0.8641875726898576
Lab1_PologenieTRK,73,5,-0.8641310701306449
Lab1_PologenieTRK,95,5,-0.8641252258765098
Lab1_PologenieTRK,88,7,-0.8638021416062454
Lab1_PologenieTRK,76,5,-0.8636635871107833
Lab1_PologenieTRK,9,6,-0.8636593942118601
Lab1_PologenieTRK,90,8,-0.8635589593171915
Lab1_PologenieTRK,38,5,-0.8635352281857602
Lab1_PologenieTRK,20,7,-0.8635246305969538
Lab1_PologenieTRK,65,6,-0.8633773898357872
Lab1_PologenieTRK,92,5,-0.8632572438924412
Lab1_PologenieTRK,9,5,-0.8631221786661024
Lab1_PologenieTRK,86,6,-0.8630584002492113
Lab1_PologenieTRK,91,8,-0.8629892087379376
Lab1_PologenieTRK,17,6,-0.8629430097398944
Lab1_PologenieTRK,63,6,-0.8628776406903584
Lab1_PologenieTRK,85,8,-0.8627985407867339
Lab1_PologenieTRK,64,7,-0.8626743652803153
Lab1_PologenieTRK,95,4,-0.8624764470884165
Lab1_PologenieTRK,92,4,-0.8623762729886221
Lab1_PologenieTRK,54,4,-0.8623750801397507
Lab1_PologenieTRK,34,6,-0.8623067973927557
Lab1_PologenieTRK,58,5,-0.862226681731595
Lab1_PologenieTRK,70,6,-0.8620224961815601
Lab1_PologenieTRK,83,7,-0.8619975623432612
Lab1_PologenieTRK,85,6,-0.8618271234167496
Lab1_PologenieTRK,78,5,-0.8617418278948967
Lab1_PologenieTRK,68,6,-0.8615638570528367
Lab1_PologenieTRK,32,6,-0.8613922523235394
Lab1_PologenieTRK,46,5,-0.8613760855446797
Lab1_PologenieTRK,55,5,-0.8613620630120619
Lab1_PologenieTRK,14,6,-0.8612526994524461
Lab1_PologenieTRK,25,6,-0.8610493047681644
Lab1_PologenieTRK,85,7,-0.8608975058692054
Lab1_PologenieTRK,41,6,-0.8608829024128991
Lab1_PologenieTRK,100,7,-0.8607533448135706
Lab1_PologenieTRK,36,6,-0.860627901032178
Lab1_PologenieTRK,62,6,-0.8606089361752539
Lab1_PologenieTRK,60,6,-0.8604621486667259
Lab1_PologenieTRK,66,6,-0.8604181525737514
Lab1_PologenieTRK,21,7,-0.8600303954981435
Lab1_PologenieTRK,86,4,-0.8600083557333851
Lab1_PologenieTRK,93,7,-0.8599064041972819
Lab1_PologenieTRK,93,6,-0.8598946140979705
Lab1_PologenieTRK,16,6,-0.8598875384105847
Lab1_PologenieTRK,84,8,-0.8596534944492024
Lab1_PologenieTRK,99,6,-0.8594480016245784
Lab1_PologenieTRK,69,6,-0.8594100283463735
Lab1_PologenieTRK,15,6,-0.8593768469265823
Lab1_PologenieTRK,63,7,-0.8592765692484294
Lab1_PologenieTRK,40,5,-0.8592660578129171
Lab1_PologenieTRK,12,7,-0.8592614959768747
Lab1_PologenieTRK,90,5,-0.8592498397865052
Lab1_PologenieTRK,84,4,-0.8591318420577586
Lab1_PologenieTRK,53,6,-0.8589858353256654
Lab1_PologenieTRK,37,6,-0.8589603976568191
Lab1_PologenieTRK,85,4,-0.8585607576181096
Lab1_PologenieTRK,89,4,-0.8585356176829535
Lab1_PologenieTRK,20,6,-0.8585022435959518
Lab1_PologenieTRK,87,6,-0.8582120626150377
Lab1_PologenieTRK,98,6,-0.8581913713102519
Lab1_PologenieTRK,86,5,-0.8581843982478343
Lab1_PologenieTRK,48,5,-0.8581459065425032
Lab1_PologenieTRK,32,7,-0.8581401663462631
Lab1_PologenieTRK,27,6,-0.858049184695013
Lab1_PologenieTRK,73,6,-0.8579979847955372
Lab1_PologenieTRK,18,6,-0.8579667023390208
Lab1_PologenieTRK,23,5,-0.8575307566438424
Lab1_PologenieTRK,72,7,-0.8574291657093953
Lab1_PologenieTRK,13,6,-0.8570913098283103
Lab1_PologenieTRK,88,8,-0.857020394208469
Lab1_PologenieTRK,91,9,-0.8569041977747549
Lab1_PologenieTRK,77,5,-0.8568723571966467
Lab1_PologenieTRK,78,6,-0.8567095184045281
Lab1_PologenieTRK,64,8,-0.8566497391917269
Lab1_PologenieTRK,35,6,-0.8566347907654207
Lab1_PologenieTRK,48,6,-0.8564750458325432
Lab1_PologenieTRK,89,6,-0.8563511677298221
Lab1_PologenieTRK,33,6,-0.8563410413793766
Lab1_PologenieTRK,19,7,-0.8563105573630169
Lab1_PologenieTRK,75,7,-0.8562982604215597
Lab1_PologenieTRK,95,8,-0.8562741665151391
Lab1_PologenieTRK,60,7,-0.8560279352941733
Lab1_PologenieTRK,60,8,-0.8559956316344648
Lab1_PologenieTRK,59,6,-0.8559620430033913
Lab1_PologenieTRK,53,7,-0.8556482833541997
Lab1_PologenieTRK,54,5,-0.8555532000746223
Lab1_PologenieTRK,55,6,-0.8552918130524299
Lab1_PologenieTRK,28,5,-0.8552281922998738
Lab1_PologenieTRK,50,5,-0.8549541893801115
Lab1_PologenieTRK,82,7,-0.8548227690844556
Lab1_PologenieTRK,79,6,-0.8547897914358238
Lab1_PologenieTRK,70,7,-0.854586332234643
Lab1_PologenieTRK,52,5,-0.8545855304862182
Lab1_PologenieTRK,71,5,-0.8545803112237231
Lab1_PologenieTRK,8,5,-0.8545747492450774
Lab1_PologenieTRK,71,6,-0.8543171596151108
Lab1_PologenieTRK,89,5,-0.854193197660119
Lab1_PologenieTRK,65,7,-0.8541465400610362
Lab1_PologenieTRK,30,6,-0.8540982301820471
Lab1_PologenieTRK,92,8,-0.8540685877143144
Lab1_PologenieTRK,93,5,-0.8540525515696553
Lab1_PologenieTRK,61,6,-0.8539234074345262
Lab1_PologenieTRK,72,8,-0.853904380690237
Lab1_PologenieTRK,8,4,-0.8538862389708045
Lab1_PologenieTRK,34,7,-0.8536960836005608
Lab1_PologenieTRK,88,5,-0.853647299840854
Lab1_PologenieTRK,75,6,-0.8536249796753854
Lab1_PologenieTRK,28,6,-0.8536093952459034
Lab1_PologenieTRK,100,8,-0.8535858139119316
Lab1_PologenieTRK,11,6,-0.8534936074517308
Lab1_PologenieTRK,79,7,-0.8534549067704296
Lab1_PologenieTRK,85,9,-0.8534510895810435
Lab1_PologenieTRK,48,7,-0.8534271598812722
Lab1_PologenieTRK,96,7,-0.8533818849306696
Lab1_PologenieTRK,14,7,-0.85317999952877
Lab1_PologenieTRK,36,7,-0.8530449085095553
Lab1_PologenieTRK,93,8,-0.8530259803273986
Lab1_PologenieTRK,94,4,-0.8529497085254505
Lab1_PologenieTRK,10,6,-0.8526412189527878
Lab1_PologenieTRK,89,7,-0.8525788006600468
Lab1_PologenieTRK,83,8,-0.852567338129311
Lab1_PologenieTRK,8,6,-0.8525472094506052
Lab1_PologenieTRK,62,7,-0.8522503983316729
Lab1_PologenieTRK,21,6,-0.8521538360787816
Lab1_PologenieTRK,80,8,-0.8520945204764289
Lab1_PologenieTRK,37,7,-0.8520622642217969
Lab1_PologenieTRK,74,7,-0.8520440020509639
Lab1_PologenieTRK,26,6,-0.8520108847758124
Lab1_PologenieTRK,68,7,-0.8518740744655329
Lab1_PologenieTRK,45,6,-0.8517423867279077
Lab1_PologenieTRK,63,8,-0.8516948807428057
Lab1_PologenieTRK,81,7,-0.851573509972695
Lab1_PologenieTRK,43,6,-0.8514836209749383
Lab1_PologenieTRK,97,6,-0.8514676794029357
Lab1_PologenieTRK,68,8,-0.8514661744884531
Lab1_PologenieTRK,80,7,-0.8514087832876509
Lab1_PologenieTRK,78,8,-0.8513142516673712
Lab1_PologenieTRK,45,5,-0.8512915023737656
Lab1_PologenieTRK,78,9,-0.8512453670259816
Lab1_PologenieTRK,99,7,-0.8511876296698327
Lab1_PologenieTRK,94,8,-0.8511159565767399
Lab1_PologenieTRK,22,6,-0.8510724252814161
Lab1_PologenieTRK,49,5,-0.8509730658753756
Lab1_PologenieTRK,35,7,-0.8508843164856799
Lab1_PologenieTRK,66,7,-0.8508793192222465
Lab1_PologenieTRK,38,6,-0.8508405303884562
Lab1_PologenieTRK,56,5,-0.850804694049096
Lab1_PologenieTRK,29,6,-0.8507873676229952
Lab1_PologenieTRK,17,7,-0.8507804007007979
Lab1_PologenieTRK,72,9,-0.8507302224390826
Lab1_PologenieTRK,79,8,-0.8507015275588263
Lab1_PologenieTRK,76,6,-0.8504970245738578
