column,tau,dimension,homology_dimension,birth,death,persistence,is_infinite,embedding_points_original,embedding_points_used,max_points_limit
Lab1_G2_Fc3,3,7,2,1.2021257877349854,1.2851264476776123,0.08300065994262695,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.1848280429840088,1.26896071434021,0.08413267135620117,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.1848280429840088,1.2359950542449951,0.05116701126098633,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.1848280429840088,1.2191780805587769,0.034350037574768066,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.1672741174697876,1.2525863647460938,0.08531224727630615,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.1494520902633667,1.1672741174697876,0.0178220272064209,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.1313493251800537,1.2525863647460938,0.12123703956604004,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.1313493251800537,1.1494520902633667,0.01810276508331299,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.1313493251800537,1.1848280429840088,0.05347871780395508,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.1313493251800537,1.1848280429840088,0.05347871780395508,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.1129522323608398,1.2021257877349854,0.08917355537414551,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.1129522323608398,1.1672741174697876,0.054321885108947754,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.1129522323608398,1.1672741174697876,0.054321885108947754,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.0942457914352417,1.1129522323608398,0.018706440925598145,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.0942457914352417,1.1129522323608398,0.018706440925598145,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.05583918094635,1.07521390914917,0.019374728202819824,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.05583918094635,1.1313493251800537,0.07551014423370361,False,1421,400,400
Lab1_G1_N1,26,5,2,0.8998010754585266,0.9149460196495056,0.015144944190979004,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7993811368942261,0.8000971078872681,0.0007159709930419922,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7761214375495911,0.8337409496307373,0.05761951208114624,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7687084078788757,0.7871099710464478,0.01840156316757202,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7642261385917664,0.770939826965332,0.006713688373565674,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7604706883430481,0.7798014879226685,0.01933079957962036,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7544231414794922,0.7900144457817078,0.035591304302215576,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7529036402702332,0.767217218875885,0.014313578605651855,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7521427273750305,0.767217218875885,0.015074491500854492,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7490914463996887,0.767217218875885,0.01812577247619629,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7460276484489441,0.7513810992240906,0.005353450775146484,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7452597618103027,0.7513810992240906,0.006121337413787842,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7414082288742065,0.7856537103652954,0.04424548149108887,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7297317981719971,0.7506186366081238,0.02088683843612671,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7273740172386169,0.7943512797355652,0.06697726249694824,False,1335,400,400
Lab1_G1_N1,26,5,2,0.714667797088623,0.7551817297935486,0.04051393270492554,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7138661742210388,0.714667797088623,0.0008016228675842285,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7114558219909668,0.7521427273750305,0.04068690538406372,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7114558219909668,0.7513810992240906,0.03992527723312378,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7106505036354065,0.73286372423172,0.022213220596313477,False,1335,400,400
Lab1_G1_N1,26,5,2,0.7049878835678101,0.7513810992240906,0.04639321565628052,False,1335,400,400
Lab1_G1_N1,26,5,2,0.6959963440895081,0.7009151577949524,0.004918813705444336,False,1335,400,400
Lab1_G1_N1,26,5,2,0.6918706893920898,0.7460276484489441,0.05415695905685425,False,1335,400,400
Lab1_G1_N1,26,5,2,0.6893834471702576,0.7066104412078857,0.017226994037628174,False,1335,400,400
Lab1_G1_N1,26,5,2,0.6708617806434631,0.681867241859436,0.0110054612159729,False,1335,400,400
Lab1_G1_N1,26,5,2,0.6614065170288086,0.6827064156532288,0.021299898624420166,False,1335,400,400
Lab1_G1_N1,26,5,2,0.6535686254501343,0.6614065170288086,0.007837891578674316,False,1335,400,400
Lab1_G1_N1,26,5,2,0.6509350538253784,0.7194589376449585,0.06852388381958008,False,1335,400,400
Lab1_G1_N1,26,5,2,0.6500548124313354,0.6518141031265259,0.0017592906951904297,False,1335,400,400
Lab1_G1_N1,26,5,2,0.648290753364563,0.6674390435218811,0.019148290157318115,False,1335,400,400
Lab1_G1_N1,26,5,2,0.6456356048583984,0.6935238838195801,0.04788827896118164,False,1335,400,400
Lab1_G1_N1,26,5,2,0.6456356048583984,0.6561916470527649,0.010556042194366455,False,1335,400,400
Lab1_G1_N1,26,5,2,0.64296954870224,0.6447481513023376,0.0017786026000976562,False,1335,400,400
Lab1_G1_N1,26,5,2,0.641185998916626,0.6579345464706421,0.016748547554016113,False,1335,400,400
Lab1_G1_N1,26,5,2,0.6349040865898132,0.6420783996582031,0.007174313068389893,False,1335,400,400
Lab1_G1_N1,26,5,2,0.6349040865898132,0.6588042378425598,0.023900151252746582,False,1335,400,400
Lab1_G1_N1,26,5,2,0.6330978274345398,0.6385012865066528,0.005403459072113037,False,1335,400,400
Lab1_G1_N1,26,5,2,0.6312863826751709,0.6951732039451599,0.06388682126998901,False,1335,400,400
Lab1_G1_N1,26,5,2,0.6303787231445312,0.6420783996582031,0.011699676513671875,False,1335,400,400
Lab1_G1_N1,26,5,2,0.623069703578949,0.6665805578231812,0.04351085424423218,False,1335,400,400
Lab1_G1_N1,26,5,2,0.591966986656189,0.609129011631012,0.017162024974822998,False,1335,400,400
Lab1_G1_N1,26,5,2,0.5890580415725708,0.6110061407089233,0.02194809913635254,False,1335,400,400
Lab1_G1_N1,26,5,2,0.5722948312759399,0.600609302520752,0.02831447124481201,False,1335,400,400
Lab1_G1_N1,26,5,2,0.562200665473938,0.6034625768661499,0.041261911392211914,False,1335,400,400
Lab1_G1_N1,26,5,2,0.5339940786361694,0.5762829780578613,0.042288899421691895,False,1335,400,400
Lab1_G1_N1,26,5,2,0.5253458619117737,0.5742923617362976,0.048946499824523926,False,1335,400,400
Lab1_G1_N1,26,5,2,0.5154431462287903,0.5498430728912354,0.03439992666244507,False,1335,400,400
Lab1_G1_N1,26,5,2,0.498501718044281,0.5064782500267029,0.007976531982421875,False,1335,400,400
Lab1_G1_N1,26,5,2,0.49504387378692627,0.5350652933120728,0.040021419525146484,False,1335,400,400
Lab1_G1_N1,26,5,2,0.4463868737220764,0.4476677477359772,0.0012808740139007568,False,1335,400,400
Lab1_G1_N2,14,6,2,0.9998606443405151,1.0280001163482666,0.028139472007751465,False,1369,400,400
Lab1_G1_N2,14,6,2,0.9886069297790527,0.9911501407623291,0.002543210983276367,False,1369,400,400
Lab1_G1_N2,14,6,2,0.8076560497283936,0.8162685632705688,0.008612513542175293,False,1369,400,400
Lab1_G1_N2,14,6,2,0.7773007154464722,0.7912108302116394,0.013910114765167236,False,1369,400,400
Lab1_G1_N2,14,6,2,0.7638698220252991,0.76788729429245,0.004017472267150879,False,1369,400,400
Lab1_G1_N2,14,6,2,0.7278672456741333,0.76788729429245,0.04002004861831665,False,1369,400,400
Lab1_G1_N2,14,6,2,0.7146815657615662,0.750198483467102,0.03551691770553589,False,1369,400,400
Lab1_G1_N2,14,6,2,0.7146815657615662,0.7449601292610168,0.030278563499450684,False,1369,400,400
Lab1_G1_N2,14,6,2,0.707996666431427,0.750198483467102,0.04220181703567505,False,1369,400,400
Lab1_G1_N2,14,6,2,0.7020453214645386,0.76788729429245,0.06584197282791138,False,1369,400,400
Lab1_G1_N2,14,6,2,0.685106635093689,0.7449601292610168,0.05985349416732788,False,1369,400,400
Lab1_G1_N2,14,6,2,0.662270188331604,0.6639575362205505,0.0016873478889465332,False,1369,400,400
Lab1_G1_N2,14,6,2,0.6563304662704468,0.7119365334510803,0.055606067180633545,False,1369,400,400
Lab1_G1_N2,14,6,2,0.6499061584472656,0.6698296666145325,0.019923508167266846,False,1369,400,400
Lab1_G1_N2,14,6,2,0.6085638999938965,0.6108577847480774,0.002293884754180908,False,1369,400,400
Lab1_G1_N2,14,6,2,0.598366379737854,0.611772894859314,0.013406515121459961,False,1369,400,400
Lab1_G1_N2,14,6,2,0.5922580361366272,0.5993005633354187,0.007042527198791504,False,1369,400,400
Lab1_G1_N2,14,6,2,0.5870398283004761,0.6230987906455994,0.03605896234512329,False,1369,400,400
Lab1_G1_N2,14,6,2,0.5860860347747803,0.6122300028800964,0.026143968105316162,False,1369,400,400
Lab1_G1_N2,14,6,2,0.5827355980873108,0.6113155484199524,0.0285799503326416,False,1369,400,400
Lab1_G1_N2,14,6,2,0.5827355980873108,0.6149652004241943,0.032229602336883545,False,1369,400,400
Lab1_G1_N2,14,6,2,0.577431321144104,0.5865631103515625,0.009131789207458496,False,1369,400,400
Lab1_G1_N2,14,6,2,0.5511592626571655,0.5798483490943909,0.028689086437225342,False,1369,400,400
Lab1_G1_N2,14,6,2,0.5470840930938721,0.550651490688324,0.0035673975944519043,False,1369,400,400
Lab1_G1_N2,14,6,2,0.5409137606620789,0.6076439023017883,0.06673014163970947,False,1369,400,400
Lab1_G1_N2,14,6,2,0.5362394452095032,0.5572161078453064,0.020976662635803223,False,1369,400,400
Lab1_G1_N2,14,6,2,0.5251709222793579,0.5475951433181763,0.02242422103881836,False,1369,400,400
Lab1_G1_N2,14,6,2,0.5251709222793579,0.5336248874664307,0.008453965187072754,False,1369,400,400
Lab1_G1_N2,14,6,2,0.5198173522949219,0.5491254329681396,0.029308080673217773,False,1369,400,400
Lab1_G1_N2,14,6,2,0.5182004570960999,0.526235044002533,0.008034586906433105,False,1369,400,400
Lab1_G1_N2,14,6,2,0.5067380666732788,0.5133193731307983,0.006581306457519531,False,1369,400,400
Lab1_G1_N2,14,6,2,0.50618577003479,0.5320500135421753,0.025864243507385254,False,1369,400,400
Lab1_G1_N2,14,6,2,0.5006292462348938,0.550143301486969,0.049514055252075195,False,1369,400,400
Lab1_G1_N2,14,6,2,0.41912350058555603,0.4224472939968109,0.003323793411254883,False,1369,400,400
Lab1_G1_N2,14,6,2,0.417786568403244,0.42640164494514465,0.008615076541900635,False,1369,400,400
Lab1_G1_N2,14,6,2,0.4117167294025421,0.42310890555381775,0.011392176151275635,False,1369,400,400
Lab1_G1_N2,14,6,2,0.39151865243911743,0.39859914779663086,0.007080495357513428,False,1369,400,400
Lab1_G1_N2,14,6,2,0.3625860810279846,0.3664230704307556,0.003836989402770996,False,1369,400,400
Lab1_G1_N2,14,6,2,0.3394773602485657,0.3563609719276428,0.01688361167907715,False,1369,400,400
Lab1_G2_3F2,3,5,2,2.062784433364868,2.0754785537719727,0.012694120407104492,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.9038639068603516,1.9448118209838867,0.040947914123535156,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.8760687112808228,1.9038639068603516,0.02779519557952881,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.8047090768814087,1.8620156049728394,0.057306528091430664,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.7900958061218262,1.8047090768814087,0.01461327075958252,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.775362253189087,1.931259036064148,0.15589678287506104,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.7605053186416626,1.7900958061218262,0.029590487480163574,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.7455220222473145,1.7605053186416626,0.014983296394348145,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.7455220222473145,1.775362253189087,0.02984023094177246,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.6842564344406128,1.7151628732681274,0.03090643882751465,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.668588638305664,1.6842564344406128,0.01566779613494873,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.652772307395935,1.7151628732681274,0.06239056587219238,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.652772307395935,1.6997798681259155,0.04700756072998047,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.6206765174865723,1.652772307395935,0.03209578990936279,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.554498314857483,1.571304202079773,0.01680588722229004,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.5203293561935425,1.554498314857483,0.03416895866394043,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.5029536485671997,1.5203293561935425,0.017375707626342773,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.5029536485671997,1.5375087261199951,0.03455507755279541,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.4853745698928833,1.6206765174865723,0.13530194759368896,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.4853745698928833,1.5029536485671997,0.017579078674316406,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.4675850868225098,1.554498314857483,0.08691322803497314,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.4495772123336792,1.5203293561935425,0.07075214385986328,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.4128730297088623,1.4313427209854126,0.018469691276550293,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.4128730297088623,1.5203293561935425,0.10745632648468018,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.3941587209701538,1.4128730297088623,0.018714308738708496,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.3941587209701538,1.5375087261199951,0.1433500051498413,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.3751896619796753,1.3941587209701538,0.018969058990478516,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.3751896619796753,1.3941587209701538,0.018969058990478516,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.3751896619796753,1.4313427209854126,0.056153059005737305,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.3559552431106567,1.4495772123336792,0.09362196922302246,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.3559552431106567,1.3751896619796753,0.019234418869018555,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.3364441394805908,1.3559552431106567,0.019511103630065918,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.3364441394805908,1.4128730297088623,0.07642889022827148,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.3364441394805908,1.3751896619796753,0.03874552249908447,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.3364441394805908,1.4853745698928833,0.14893043041229248,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.3166438341140747,1.5203293561935425,0.20368552207946777,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.2965412139892578,1.3364441394805908,0.03990292549133301,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.2965412139892578,1.3364441394805908,0.03990292549133301,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.2965412139892578,1.3364441394805908,0.03990292549133301,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.2965412139892578,1.3364441394805908,0.03990292549133301,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.276121973991394,1.3166438341140747,0.040521860122680664,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.276121973991394,1.3559552431106567,0.0798332691192627,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.2553706169128418,1.2965412139892578,0.041170597076416016,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.2553706169128418,1.276121973991394,0.020751357078552246,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.234270453453064,1.2553706169128418,0.021100163459777832,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.234270453453064,1.2553706169128418,0.021100163459777832,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.2128032445907593,1.234270453453064,0.021467208862304688,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.2128032445907593,1.3166438341140747,0.10384058952331543,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.2128032445907593,1.2553706169128418,0.04256737232208252,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.2128032445907593,1.234270453453064,0.021467208862304688,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.2128032445907593,1.276121973991394,0.06331872940063477,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.1909492015838623,1.234270453453064,0.04332125186920166,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.1909492015838623,1.276121973991394,0.08517277240753174,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.1909492015838623,1.276121973991394,0.08517277240753174,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.1909492015838623,1.234270453453064,0.04332125186920166,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.1909492015838623,1.2128032445907593,0.021854043006896973,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.1909492015838623,1.3751896619796753,0.184240460395813,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.1909492015838623,1.2965412139892578,0.10559201240539551,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.1686865091323853,1.1909492015838623,0.02226269245147705,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.1686865091323853,1.2128032445907593,0.04411673545837402,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.1686865091323853,1.2553706169128418,0.08668410778045654,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.1686865091323853,1.234270453453064,0.06558394432067871,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.1686865091323853,1.234270453453064,0.06558394432067871,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.1686865091323853,1.1909492015838623,0.02226269245147705,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.1686865091323853,1.1909492015838623,0.02226269245147705,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.1686865091323853,1.2128032445907593,0.04411673545837402,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.145991325378418,1.1686865091323853,0.022695183753967285,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.145991325378418,1.1686865091323853,0.022695183753967285,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.145991325378418,1.1686865091323853,0.022695183753967285,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.145991325378418,1.1686865091323853,0.022695183753967285,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.1228376626968384,1.145991325378418,0.02315366268157959,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.1228376626968384,1.234270453453064,0.11143279075622559,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.0991963148117065,1.234270453453064,0.13507413864135742,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.0991963148117065,1.145991325378418,0.046795010566711426,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.0991963148117065,1.145991325378418,0.046795010566711426,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.0991963148117065,1.1686865091323853,0.06949019432067871,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.0991963148117065,1.1228376626968384,0.023641347885131836,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.0991963148117065,1.1228376626968384,0.023641347885131836,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.0750352144241333,1.0991963148117065,0.024161100387573242,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.0750352144241333,1.1686865091323853,0.09365129470825195,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.0750352144241333,1.145991325378418,0.07095611095428467,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.02500581741333,1.0991963148117065,0.07419049739837646,False,1427,400,400
Lab1_G2_3F2,3,5,2,1.02500581741333,1.0750352144241333,0.05002939701080322,False,1427,400,400
Lab1_G2_3F2,3,5,2,0.999052107334137,1.0991963148117065,0.10014420747756958,False,1427,400,400
Lab1_G2_3F2,3,5,2,0.999052107334137,1.0750352144241333,0.07598310708999634,False,1427,400,400
Lab1_G2_3F2,3,5,2,0.9724059104919434,1.0750352144241333,0.10262930393218994,False,1427,400,400
Lab1_G2_3F2,3,5,2,0.9724059104919434,1.0503184795379639,0.07791256904602051,False,1427,400,400
Lab1_G2_3F2,3,5,2,0.9724059104919434,0.999052107334137,0.026646196842193604,False,1427,400,400
Lab1_G1_T4ср,51,5,2,1.382167935371399,1.402539610862732,0.020371675491333008,False,1235,400,400
Lab1_G1_T4ср,51,5,2,0.6526116728782654,0.6846705079078674,0.03205883502960205,False,1235,400,400
Lab1_G1_T4ср,51,5,2,0.6294746398925781,0.6395413875579834,0.010066747665405273,False,1235,400,400
Lab1_G1_T4ср,51,5,2,0.5891412496566772,0.6049173474311829,0.015776097774505615,False,1235,400,400
Lab1_G1_T4ср,51,5,2,0.5854544639587402,0.5913422703742981,0.005887806415557861,False,1235,400,400
Lab1_G1_T4ср,51,5,2,0.5791330933570862,0.6763981580734253,0.09726506471633911,False,1235,400,400
Lab1_G1_T4ср,51,5,2,0.574817419052124,0.5826740860939026,0.007856667041778564,False,1235,400,400
Lab1_G1_T4ср,51,5,2,0.5210764408111572,0.5319740772247314,0.010897636413574219,False,1235,400,400
Lab1_G1_T4ср,51,5,2,0.5150160193443298,0.6178439855575562,0.10282796621322632,False,1235,400,400
Lab1_G1_T4ср,51,5,2,0.4729365110397339,0.4824551045894623,0.009518593549728394,False,1235,400,400
Lab1_G1_T4ср,51,5,2,0.4639229476451874,0.47476428747177124,0.010841339826583862,False,1235,400,400
Lab1_G1_T4ср,51,5,2,0.4627546966075897,0.5103704333305359,0.04761573672294617,False,1235,400,400
Lab1_G1_T4ср,51,5,2,0.4589962065219879,0.4687979519367218,0.009801745414733887,False,1235,400,400
Lab1_G1_T4ср,51,5,2,0.447773277759552,0.47613051533699036,0.028357237577438354,False,1235,400,400
Lab1_G1_T4ср,51,5,2,0.44753143191337585,0.447773277759552,0.00024184584617614746,False,1235,400,400
Lab1_G1_T4ср,51,5,2,0.43076765537261963,0.458524227142334,0.027756571769714355,False,1235,400,400
Lab1_G1_T4ср,51,5,2,0.38848036527633667,0.39947205781936646,0.010991692543029785,False,1235,400,400
Lab1_G1_T4ср,51,5,2,0.3313268721103668,0.3349018692970276,0.0035749971866607666,False,1235,400,400
Lab1_G3_T606,24,9,2,2.6928510665893555,2.8276073932647705,0.13475632667541504,False,1247,400,400
Lab1_G3_T606,24,9,2,2.6159121990203857,2.7470359802246094,0.13112378120422363,False,1247,400,400
Lab1_G3_T606,24,9,2,2.392987012863159,2.3986666202545166,0.005679607391357422,False,1247,400,400
Lab1_G3_T606,24,9,2,2.155775308609009,2.1867241859436035,0.030948877334594727,False,1247,400,400
Lab1_G3_T606,24,9,2,2.0071001052856445,2.007807493209839,0.0007073879241943359,False,1247,400,400
Lab1_G3_T606,24,9,2,1.9049659967422485,1.959423542022705,0.05445754528045654,False,1247,400,400
Lab1_G3_T606,24,9,2,1.8548086881637573,1.936166763305664,0.08135807514190674,False,1247,400,400
Lab1_G3_T606,24,9,2,1.8479963541030884,1.8558385372161865,0.007842183113098145,False,1247,400,400
Lab1_G3_T606,24,9,2,1.8279893398284912,1.8489502668380737,0.02096092700958252,False,1247,400,400
Lab1_G3_T606,24,9,2,1.7899348735809326,1.7956629991531372,0.00572812557220459,False,1247,400,400
Lab1_G3_T606,24,9,2,1.7598730325698853,1.7929506301879883,0.03307759761810303,False,1247,400,400
Lab1_G3_T606,24,9,2,1.7367453575134277,1.7424365282058716,0.005691170692443848,False,1247,400,400
Lab1_G3_T606,24,9,2,1.7236324548721313,1.7274645566940308,0.003832101821899414,False,1247,400,400
Lab1_G3_T606,24,9,2,1.705951452255249,1.7825417518615723,0.07659029960632324,False,1247,400,400
Lab1_G3_T606,24,9,2,1.6907925605773926,1.6983790397644043,0.007586479187011719,False,1247,400,400
Lab1_G3_T606,24,9,2,1.6892645359039307,1.729994535446167,0.04072999954223633,False,1247,400,400
Lab1_G3_T606,24,9,2,1.6550706624984741,1.7279988527297974,0.07292819023132324,False,1247,400,400
Lab1_G3_T606,24,9,2,1.6347066164016724,1.6653605699539185,0.030653953552246094,False,1247,400,400
Lab1_G3_T606,24,9,2,1.623036503791809,1.694597840309143,0.07156133651733398,False,1247,400,400
Lab1_G3_T606,24,9,2,1.6142865419387817,1.6579872369766235,0.0437006950378418,False,1247,400,400
Lab1_G3_T606,24,9,2,1.6059237718582153,1.6375234127044678,0.03159964084625244,False,1247,400,400
Lab1_G3_T606,24,9,2,1.6026458740234375,1.6655117273330688,0.06286585330963135,False,1247,400,400
Lab1_G3_T606,24,9,2,1.595444917678833,1.61247718334198,0.017032265663146973,False,1247,400,400
Lab1_G3_T606,24,9,2,1.5943101644515991,1.6184890270233154,0.02417886257171631,False,1247,400,400
Lab1_G3_T606,24,9,2,1.5863265991210938,1.6155977249145508,0.02927112579345703,False,1247,400,400
Lab1_G3_T606,24,9,2,1.5684871673583984,1.6217974424362183,0.053310275077819824,False,1247,400,400
Lab1_G3_T606,24,9,2,1.5680893659591675,1.6915690898895264,0.12347972393035889,False,1247,400,400
Lab1_G3_T606,24,9,2,1.5668227672576904,1.6464744806289673,0.07965171337127686,False,1247,400,400
Lab1_G3_T606,24,9,2,1.5606350898742676,1.61247718334198,0.0518420934677124,False,1247,400,400
Lab1_G3_T606,24,9,2,1.5457234382629395,1.5492501258850098,0.0035266876220703125,False,1247,400,400
Lab1_G3_T606,24,9,2,1.5373307466506958,1.6310014724731445,0.09367072582244873,False,1247,400,400
Lab1_G3_T606,24,9,2,1.5151233673095703,1.5534449815750122,0.038321614265441895,False,1247,400,400
Lab1_G3_T606,24,9,2,1.5049073696136475,1.5570683479309082,0.05216097831726074,False,1247,400,400
Lab1_G3_T606,24,9,2,1.4914677143096924,1.6093761920928955,0.11790847778320312,False,1247,400,400
Lab1_G3_T606,24,9,2,1.4906105995178223,1.5866073369979858,0.09599673748016357,False,1247,400,400
Lab1_G3_T606,24,9,2,1.4888609647750854,1.572196364402771,0.08333539962768555,False,1247,400,400
Lab1_G3_T606,24,9,2,1.4845715761184692,1.4993175268173218,0.014745950698852539,False,1247,400,400
Lab1_G3_T606,24,9,2,1.4777679443359375,1.4860620498657227,0.008294105529785156,False,1247,400,400
Lab1_G3_T606,24,9,2,1.4676247835159302,1.488340139389038,0.02071535587310791,False,1247,400,400
Lab1_G3_T606,24,9,2,1.4655883312225342,1.4888609647750854,0.02327263355255127,False,1247,400,400
Lab1_G3_T606,24,9,2,1.4655883312225342,1.524465560913086,0.05887722969055176,False,1247,400,400
Lab1_G3_T606,24,9,2,1.4520968198776245,1.4564385414123535,0.004341721534729004,False,1247,400,400
Lab1_G3_T606,24,9,2,1.4418820142745972,1.5056750774383545,0.06379306316375732,False,1247,400,400
Lab1_G3_T606,24,9,2,1.4298758506774902,1.5167491436004639,0.08687329292297363,False,1247,400,400
Lab1_G3_T606,24,9,2,1.4259480237960815,1.4469784498214722,0.021030426025390625,False,1247,400,400
Lab1_G3_T606,24,9,2,1.4227620363235474,1.4815876483917236,0.05882561206817627,False,1247,400,400
Lab1_G3_T606,24,9,2,1.419255018234253,1.4776899814605713,0.05843496322631836,False,1247,400,400
Lab1_G3_T606,24,9,2,1.407067894935608,1.4561522006988525,0.04908430576324463,False,1247,400,400
Lab1_G3_T606,24,9,2,1.4069492816925049,1.428655982017517,0.021706700325012207,False,1247,400,400
