TS,Lab1_G1_N3,Lab1_G2_Fн9,Lab1_G2_Fc3,Lab1_G3_Турбина_ГГ,Lab1_G1_N1,Lab1_G1_N2,Lab1_G2_3F2,Lab1_G1_T4ср,Lab1_G3_T606,Lab1_Qtg,Lab1_G1_T607,Lab1_G2_2F2,Lab1_G2_VoГГ,Lab1_G3_T600,Lab1_G4_N1пр,Lab1_Ttg,Lab1_PposleNag,Lab1_TposleNag,Lab1_dev,Lab1_G3_Pc2,Lab1_G3_Коксование,Lab1_TC_Ptgdg,Lab1_dPmg,Lab1_Hpol,Lab1_TdoNag,Lab1_G1_T1,Lab1_G1_T600,Lab1_G1_T638,Lab1_G4_delta_T4PR,Lab1_G4_delta_T4,Lab1_TC_Tm
2022-12-03 01:09:00+00:00,5000,0.13,0.14,0.0,8614,11328,0.5,636.5,0.006075726,4574,35.9,0.38,8.83,0.005803014,9243.240000000002,26.5,69.39,46.6,0.32999999999999996,-0.012008504999999997,0.0,28.21,3.16,0.813,20.7,-22.9,65.6,78.3,9.07,-5.668999999999999,81.6
2022-12-03 01:09:59.999999+00:00,4996,0.13,0.14,0.0,8614,11329,0.48000000000000004,636.2,0.005975301,4575,35.9,0.43000000000000005,7.73,0.005707096,9243.129999999997,26.5,69.39,46.6,0.322,-0.011810018,0.0,28.22,3.17,0.817,20.7,-22.9,65.6,78.3,9.158000000000001,-5.652999999999999,81.6
2022-12-03 01:11:00+00:00,4997,0.14,0.09,0.0,8619,11337,0.46,637.5,0.018169924,4573,35.9,0.38,8.08,0.005612763999999999,9243.28,26.5,69.38,46.5,0.329,-0.011614810999999997,0.0,28.21,3.16,0.813,20.7,-22.4,65.6,78.3,9.247000000000002,-5.641,81.6
2022-12-03 01:12:00+00:00,5004,0.06,0.15000000000000002,0.0,8620,11332,0.53,637.2,0.005576206000000001,4574,35.9,0.4,7.88,0.005519991,9241.53,26.5,69.38,46.6,0.322,-0.011422830000000002,0.0,28.22,3.16,0.813,20.7,-22.5,65.6,78.3,9.16,-5.408,81.6
2022-12-03 01:13:00+00:00,4999,0.06,0.13,0.0,8625,11336,0.51,637.1,0.017777426,4571,35.9,0.43000000000000005,7.88,0.01772214,9243.02,26.5,69.4,46.6,0.322,-0.011234022999999997,0.0,28.24,3.17,0.813,20.7,-22.4,65.7,78.3,9.157,-5.226,81.6
2022-12-03 01:14:00+00:00,4999,0.13,0.13,0.0,8618,11333,0.51,636.8,0.029776972999999998,4573,35.9,0.43000000000000005,8.530000000000001,0.017429211999999996,9243.49,26.5,69.38,46.6,0.318,-0.011048336999999998,0.0,28.22,3.16,0.814,20.7,-22.6,65.7,78.3,9.089,-5.282,81.5
2022-12-03 01:15:00+00:00,4998,0.1,0.1,0.0,8617,11331,0.51,636.4,0.004698014999999998,4575,35.9,0.41000000000000003,7.6499999999999995,0.017141126,9244.359999999999,26.5,69.38,46.6,0.323,-0.01086572,0.0,28.22,3.16,0.814,20.7,-22.7,65.7,78.3,9.177999999999999,-5.319999999999999,81.6
2022-12-03 01:16:00+00:00,5005,0.12000000000000001,0.14,0.0,8620,11328,0.47000000000000003,636.3,0.004620360999999999,4575,35.9,0.39,7.74,0.016857801,9242.02,26.5,69.38,46.6,0.324,-0.010686121000000002,0.0,28.22,3.17,0.813,20.7,-22.8,65.7,78.2,9.424000000000001,-5.25,81.6
2022-12-03 01:17:00+00:00,5002,0.08,0.14,0.0,8615,11331,0.47000000000000003,636.4,0.004543992,4576,35.9,0.35,8.540000000000001,0.01657916,9244.33,26.5,69.39,46.6,0.322,-0.010509490999999998,0.0,28.22,3.16,0.813,20.7,-22.6,65.7,78.2,9.307,-5.242,81.6
2022-12-03 01:17:59.999999+00:00,4999,0.12000000000000001,0.19,0.0,8628,11338,0.52,637.9,0.016762273,4577,35.9,0.38,8.47,0.004011736,9241.58,26.6,69.38,46.6,0.323,-0.01033578,0.0,28.24,3.16,0.813,20.7,-22.1,65.6,78.3,9.326,-5.379,81.6
2022-12-03 01:18:59.999999+00:00,5000,0.09,0.13,0.0,8623,11336,0.46,637.6,0.016485211,4575,35.9,0.39,7.619999999999999,0.016238815,9243.08,26.6,69.39,46.6,0.324,-0.010164940999999999,0.0,28.22,3.16,0.813,20.7,-22.4,65.7,78.4,9.512,-4.835,81.6
2022-12-03 01:20:00+00:00,4997,0.08,0.14,0.0,8621,11332,0.48000000000000004,636.6,0.040799505,4574,35.9,0.41000000000000003,8.129999999999999,0.015970404,9243.77,26.6,69.38,46.6,0.321,-0.009996926,0.0,28.22,3.16,0.813,20.7,-22.7,65.7,78.4,9.66,-4.78,81.6
2022-12-03 01:21:00+00:00,4987,0.12000000000000001,0.12000000000000001,0.0,8619,11331,0.54,636.6,0.015538355999999998,4568,35.9,0.39,7.91,0.015706431,9244.140000000001,26.6,69.4,46.6,0.313,-0.009831687,0.0,28.24,3.16,0.814,20.7,-22.7,65.7,78.3,9.463000000000003,-5.0969999999999995,81.6
2022-12-03 01:22:00+00:00,4988,0.07,0.2,0.0,8623,11335,0.47000000000000003,637.2,0.0029881350000000003,4572,36.0,0.37,8.18,0.015446820000000002,9243.34,26.6,69.4,46.6,0.321,-0.009669180000000001,0.0,28.22,3.15,0.813,20.7,-22.3,65.7,78.3,9.352000000000002,-5.319999999999999,81.6
2022-12-03 01:23:00+00:00,4999,0.12000000000000001,0.23,0.0,8620,11332,0.48000000000000004,636.5,0.015232132999999998,4572,35.9,0.44,8.21,0.015191501000000001,9242.07,26.6,69.38,46.6,0.325,-0.009509359,0.0,28.22,3.16,0.814,20.7,-22.5,65.7,78.3,9.427999999999999,-5.150999999999999,81.5
2022-12-03 01:24:00+00:00,5003,0.06,0.18,0.0,8622,11336,0.47000000000000003,637.5,0.014980361999999999,4579,35.9,0.43000000000000005,8.4,0.014940401999999998,9244.240000000002,26.6,69.38,46.6,0.319,-0.009352179000000002,0.0,28.24,3.16,0.814,20.7,-22.4,65.7,78.3,9.58,-4.929,81.6
2022-12-03 01:25:00+00:00,4991,0.09,0.09,0.0,8622,11339,0.5,637.5,0.0024393639999999994,4577,36.0,0.41000000000000003,8.040000000000001,0.014693452999999999,9242.02,26.6,69.38,46.6,0.322,0.08914950999999999,0.0,28.24,3.15,0.817,20.7,-22.3,65.7,78.4,9.855000000000002,-4.826999999999999,81.6
2022-12-03 01:25:59.999999+00:00,4997,0.15000000000000002,0.13,0.0,8622,11333,0.47000000000000003,636.8,0.002399043999999999,4572,36.0,0.4,8.48,0.014450585999999998,9243.31,26.6,69.39,46.6,0.323,-0.010671142999999996,0.0,28.24,3.16,0.813,20.7,-22.5,65.7,78.4,9.937000000000001,-4.596,81.6
2022-12-03 01:26:59.999999+00:00,5004,0.15000000000000002,0.1,0.0,8619,11332,0.54,636.7,0.014652778999999998,4578,36.0,0.39,8.44,0.014211732999999997,9243.369999999999,26.6,69.39,46.6,0.325,-0.010494760999999998,0.0,28.22,3.17,0.813,20.7,-22.5,65.7,78.4,9.863000000000003,-4.6659999999999995,81.6
2022-12-03 01:27:59.999999+00:00,5004,0.08,0.15000000000000002,0.0,8622,11341,0.52,637.9,0.0021171960000000004,4584,36.0,0.41000000000000003,8.11,0.013976829000000001,9243.7,26.6,69.39,46.5,0.326,-0.010321293999999998,0.0,28.22,3.16,0.813,20.7,-22.2,65.7,78.4,9.963000000000003,-4.834,81.6
2022-12-03 01:28:59.999999+00:00,5000,0.12000000000000001,0.16,0.0,8619,11335,0.46,637.2,0.002082201,4578,36.0,0.43000000000000005,8.49,0.013745807,9243.7,26.5,69.39,46.6,0.323,-0.010150693999999998,0.0,28.22,3.16,0.814,20.7,-22.3,65.7,78.4,9.963000000000003,-4.834,81.6
2022-12-03 01:30:00+00:00,5000,0.1,0.12000000000000001,0.0,8619,11335,0.45,637.2,0.051221337999999984,4578,36.0,0.38,8.139999999999999,0.013518602999999997,9242.19,26.5,69.39,46.6,0.323,0.08836419400000002,0.0,28.22,3.16,0.814,20.7,-22.7,65.7,78.4,10.103,-4.876,81.6
2022-12-03 01:31:00+00:00,5013,0.11,0.15000000000000002,0.0,8615,11330,0.51,636.4,0.013494539000000002,4581,35.9,0.4,8.11,0.013295154999999998,9245.459999999995,26.5,69.4,46.6,0.325,0.086903628,0.0,28.22,3.17,0.814,20.7,-22.9,65.7,78.3,9.809000000000001,-5.0,81.7
2022-12-03 01:31:59.999999+00:00,5005,0.09,0.09,0.0,8616,11330,0.44,636.5,0.013271489,4578,35.9,0.4,7.95,0.0007820119999999999,9244.52,26.5,69.39,46.6,0.324,-0.012879902999999996,0.0,28.22,3.17,0.813,20.7,-23.1,65.6,78.2,9.619,-5.457,81.6
2022-12-03 01:32:59.999999+00:00,5005,0.08,0.1,0.0,8616,11330,0.51,636.5,0.000758737,4578,35.9,0.42000000000000004,8.700000000000001,0.013062475000000002,9243.94,26.5,69.39,46.6,0.324,-0.012667011999999998,0.0,28.22,3.17,0.814,20.7,-22.7,65.7,78.2,9.566,-5.602999999999999,81.6
2022-12-03 01:34:00+00:00,4993,0.1,0.12000000000000001,0.0,8620,11335,0.49,637.2,0.000746196,4579,35.9,0.42000000000000004,8.02,0.0005531780000000001,9242.89,26.5,69.39,46.6,0.322,0.08588946800000001,0.0,28.24,3.16,0.814,20.7,-22.5,65.6,78.3,9.755,-5.37,81.6
2022-12-03 01:34:59.999999+00:00,4996,0.07,0.13,0.0,8616,11334,0.44,636.9,0.013027251,4577,35.9,0.38,8.450000000000001,0.000544034,9242.49,26.5,69.39,46.6,0.324,-0.013877299999999999,0.0,28.24,3.16,0.813,20.7,-22.6,65.6,78.3,9.733999999999998,-5.204,81.6
2022-12-03 01:35:59.999999+00:00,5001,0.12000000000000001,0.17,0.0,8621,11336,0.47000000000000003,637.7,-0.011774853,4572,35.9,0.38,8.34,0.012828431,9243.29,26.5,69.39,46.5,0.321,0.08469918400000001,0.0,28.25,3.16,0.813,20.7,-22.3,65.7,78.3,9.507000000000001,-5.171,81.6
2022-12-03 01:36:59.999998+00:00,5004,0.11,0.07,0.0,8623,11338,0.51,637.7,0.01300655,4573,35.9,0.39,8.780000000000001,0.000323002,9242.740000000002,26.5,69.4,46.6,0.325,-0.015047909999999998,0.0,28.259999999999998,3.16,0.814,20.7,-22.3,65.6,78.3,9.508000000000001,-4.817999999999999,81.6
2022-12-03 01:38:00+00:00,5000,0.1,0.13,0.0,8630,11337,0.48000000000000004,637.3,0.012791565,4571,35.9,0.42000000000000004,9.27,0.012611051,9242.69,26.5,69.4,46.6,0.318,-0.014799183999999998,0.0,28.25,3.16,0.817,20.7,-22.4,65.7,78.4,9.39,-4.867999999999999,81.6
2022-12-03 01:38:59.999999+00:00,5002,0.17,0.12000000000000001,0.0,8628,11338,0.48000000000000004,637.5,0.037166911,4576,35.9,0.41000000000000003,9.620000000000001,0.012402603999999998,9243.61,26.5,69.39,46.6,0.327,-0.014554569,0.0,28.24,3.16,0.814,20.7,-22.2,65.7,78.4,9.372000000000003,-4.889,81.6
2022-12-03 01:40:00+00:00,4999,0.11,0.2,0.0,8630,11340,0.5,637.8,0.03655258199999999,4569,35.9,0.41000000000000003,9.21,0.012197602999999996,9242.209999999997,26.5,69.39,46.6,0.32,-0.014313997999999996,0.0,28.25,3.16,0.813,20.7,-22.0,65.7,78.4,9.568000000000001,-4.716,81.6
2022-12-03 01:41:00+00:00,4998,0.07,0.14,0.0,8625,11339,0.5,637.7,0.035948406999999995,4579,35.9,0.4,9.26,0.011995989,9242.42,26.5,69.4,46.6,0.325,-0.014077402999999997,0.0,28.25,3.16,0.814,20.7,-22.0,65.7,78.4,9.75,-4.421,81.6
2022-12-03 01:41:59.999999+00:00,4992,0.12000000000000001,0.12000000000000001,0.0,8626,11338,0.44,637.6,0.023060829999999997,4574,35.9,0.42000000000000004,9.370000000000003,0.011797709,9241.07,26.5,69.39,46.6,0.322,-0.013844719,0.0,28.21,3.16,0.8120000000000002,20.7,-22.1,65.7,78.3,9.748,-4.49,81.6
2022-12-03 01:43:00+00:00,5001,0.18,0.22,0.0,8628,11341,0.42000000000000004,637.9,0.022679660000000004,4573,35.9,0.41000000000000003,9.27,0.011602705000000001,9242.84,26.5,69.39,46.6,0.324,-0.01361588,0.0,28.24,3.16,0.813,20.7,-22.1,65.7,78.3,9.695,-4.504999999999999,81.6
2022-12-03 01:44:00+00:00,5000,0.11,0.11,0.0,8628,11337,0.43000000000000005,637.4,0.010011401,4566,35.9,0.41000000000000003,10.96,0.011410925,9241.27,26.5,69.39,46.6,0.328,-0.013390824,0.0,28.22,3.16,0.813,20.7,-22.0,65.7,78.3,9.612,-4.615999999999999,81.6
2022-12-03 01:44:59.999999+00:00,5006,0.09,0.14,0.0,8626,11340,0.47000000000000003,637.7,0.0344327,4571,35.9,0.43000000000000005,10.27,0.011222314,9242.27,26.5,69.4,46.6,0.326,-0.013169489000000001,0.0,28.25,3.17,0.814,20.7,-22.1,65.7,78.4,9.536000000000001,-4.601999999999999,81.6
2022-12-03 01:45:59.999999+00:00,4991,0.1,0.19,0.21064947300000003,8629,11342,0.52,638.2,0.03386356399999999,4570,35.9,0.45,10.7,0.011036822,9241.84,26.5,69.41000000000001,46.6,0.323,-0.012951811,0.0,28.25,3.16,0.8120000000000002,20.7,-22.2,65.7,78.4,9.693999999999999,-4.5649999999999995,81.6
2022-12-03 01:47:00+00:00,5009,0.12000000000000001,0.13,0.206807631,8629,11342,0.53,638.4,0.008717059,4575,35.9,0.39,9.39,0.010854394999999996,9241.78,26.5,69.4,46.5,0.32,-0.012737731999999996,0.0,28.22,3.16,0.813,20.7,-22.0,65.7,78.4,9.723999999999998,-4.582,81.6
2022-12-03 01:48:00+00:00,5000,0.07,0.18,0.27217895000000003,8632,11348,0.45,639.3,0.03315975299999999,4574,35.9,0.4,10.450000000000001,0.010674982999999997,9240.740000000002,26.5,69.39,46.6,0.322,-0.012527189999999999,0.0,28.25,3.16,0.814,20.7,-21.9,65.7,78.4,9.732,-4.474,81.7
2022-12-03 01:49:00+00:00,5002,0.11,0.17,0.24409346800000004,8634,11345,0.45,638.6,0.04490504599999998,4582,35.9,0.45,10.98,0.010498536999999999,9242.12,26.5,69.39,46.6,0.326,0.08602697800000002,0.0,28.22,3.17,0.8120000000000002,20.7,-21.9,65.7,78.5,9.814,-4.254,81.7
2022-12-03 01:50:00+00:00,5002,0.11,0.14,0.0,8626,11346,0.45,638.6,0.04416281400000001,4585,35.9,0.4,9.32,0.010325008,9244.07,26.5,69.39,46.6,0.325,-0.013742063,0.0,28.21,3.16,0.813,20.7,-22.2,65.7,78.4,10.404,-4.141,81.7
2022-12-03 01:50:59.999999+00:00,5009,0.08,0.17,0.0,8621,11339,0.51,637.8,0.043432849999999995,4588,35.9,0.44,10.860000000000001,0.010154346999999994,9242.82,26.5,69.39,46.6,0.325,-0.013514920999999997,0.0,28.22,3.17,0.8120000000000002,20.7,-22.6,65.7,78.4,10.367000000000003,-4.538,81.7
2022-12-03 01:52:00+00:00,5001,0.09,0.14,0.21636129400000004,8628,11342,0.53,638.4,0.030421563,4582,35.9,0.49,10.55,0.009986506000000003,9241.859999999999,26.5,69.41000000000001,46.6,0.322,-0.013291534,0.0,28.21,3.17,0.813,20.7,-22.2,65.7,78.4,10.087,-4.886,81.7
2022-12-03 01:53:00+00:00,4997,0.07,0.13,0.0,8624,11344,0.45,638.7,0.029918726999999992,4579,35.9,0.45,10.22,0.00982144,9242.84,26.5,69.39,46.6,0.326,0.085275268,0.0,28.22,3.16,0.813,20.7,-22.3,65.7,78.4,10.108,-4.46,81.7
2022-12-03 01:53:59.999999+00:00,5006,0.07,0.13,0.26567546400000003,8631,11345,0.45,638.9,0.029424202999999996,4583,35.9,0.45,10.22,0.021952489999999995,9241.949999999999,26.5,69.4,46.6,0.323,-0.014481347999999998,0.0,28.22,3.15,0.813,20.7,-21.7,65.8,78.4,10.035,-4.751,81.7
2022-12-03 01:54:59.999999+00:00,5006,0.09,0.14,0.251600225,8627,11347,0.43000000000000005,638.9,0.028937852,4584,35.9,0.47000000000000003,11.46,0.009296250999999998,9241.44,26.5,69.4,46.6,0.327,-0.014241986999999996,0.0,28.21,3.17,0.8120000000000002,20.7,-21.7,65.7,78.4,10.084,-4.432,81.7
2022-12-03 01:56:00+00:00,4999,0.14,0.13,0.26056696300000004,8631,11346,0.47000000000000003,638.6,0.065339706,4586,35.9,0.48000000000000004,10.450000000000001,0.009142594,9242.359999999999,26.5,69.39,46.6,0.326,-0.014006581999999998,0.0,28.21,3.16,0.817,20.7,-21.9,65.7,78.4,10.176,-4.3469999999999995,81.8
2022-12-03 01:57:00+00:00,5000,0.13,0.19,0.0,8628,11346,0.49,638.7,0.027379546,4578,35.9,0.45,10.6,0.008991477000000001,9242.129999999997,26.5,69.39,46.6,0.324,-0.013775068,0.0,28.22,3.17,0.813,20.7,-22.1,65.7,78.4,10.061,-4.528999999999999,81.7
2022-12-03 01:57:59.999999+00:00,5003,0.09,0.18,0.0,8624,11341,0.42000000000000004,638.0,0.03922038,4584,35.9,0.45,10.02,0.008842857,9243.459999999995,26.5,69.4,46.6,0.318,0.084799726,0.0,28.25,3.16,0.813,20.7,-22.2,65.7,78.4,9.976000000000003,-4.556,81.7
2022-12-03 01:59:00+00:00,5000,0.12000000000000001,0.24000000000000002,0.0,8624,11343,0.49,637.9,0.013985332,4587,35.9,0.45,9.69,0.008696694000000001,9242.730000000001,26.5,69.4,46.6,0.321,0.08339807800000001,0.0,28.25,3.17,0.813,20.7,-22.2,65.7,78.4,10.093,-4.893999999999999,81.7
2022-12-03 02:00:00+00:00,4998,0.09,0.16,0.0,8623,11337,0.45,637.4,0.013754170000000001,4579,35.9,0.41000000000000003,9.5,0.008552947000000002,9241.369999999999,26.5,69.41000000000001,46.6,0.326,-0.01632751,0.0,28.24,3.16,0.813,20.7,-22.5,65.7,78.4,9.847000000000001,-4.969,81.7
2022-12-03 02:01:00+00:00,5000,0.09,0.21000000000000002,0.0,8624,11342,0.44,638.3,0.038113604999999995,4573,35.9,0.45,8.83,0.008411576,9244.16,26.5,69.39,46.6,0.32,-0.016057633999999998,0.0,28.22,3.17,0.813,20.7,-22.0,65.7,78.4,9.842,-4.856999999999999,81.7
2022-12-03 02:02:00+00:00,5004,0.09,0.14,0.0,8627,11340,0.42000000000000004,638.2,0.012896851,4575,35.9,0.4,9.09,0.008272542,9241.91,26.5,69.4,46.6,0.32,-0.015792219,0.0,28.22,3.16,0.813,20.7,-22.1,65.7,78.4,9.825000000000001,-4.909,81.7
2022-12-03 02:02:59.999999+00:00,4995,0.1,0.17,0.0,8622,11340,0.44,637.4,0.01268368,4576,35.9,0.41000000000000003,9.460000000000003,0.008135806,9242.69,26.5,69.4,46.6,0.324,-0.015531189999999999,0.0,28.22,3.15,0.815,20.7,-22.4,65.7,78.4,9.56,-5.012999999999999,81.7
2022-12-03 02:03:59.999999+00:00,5002,0.1,0.26,0.204700107,8623,11340,0.43000000000000005,638.0,0.012474031999999998,4583,35.9,0.49,10.31,0.00800133,9242.61,26.4,69.41000000000001,46.6,0.322,-0.015274475999999999,0.0,28.24,3.17,0.813,20.7,-22.3,65.7,78.4,9.387,-5.222999999999999,81.7
2022-12-03 02:05:00+00:00,5001,0.16,0.23,0.0,8624,11340,0.42000000000000004,638.1,0.024561238,4576,35.9,0.44,9.950000000000001,0.007869075999999997,9243.15,26.5,69.41000000000001,46.6,0.324,0.08332510200000001,0.0,28.24,3.16,0.813,20.7,-22.3,65.7,78.4,9.442,-5.097999999999999,81.7
2022-12-03 02:06:00+00:00,5008,0.14,0.13,0.0,8619,11337,0.49,637.3,0.011861879000000004,4583,35.9,0.45,10.92,0.007739009,9242.41,26.4,69.41000000000001,46.6,0.321,-0.01639928,0.0,28.24,3.17,0.813,20.7,-22.4,65.7,78.4,9.687000000000001,-5.081,81.7
2022-12-03 02:07:00+00:00,5000,0.09,0.12000000000000001,0.0,8620,11333,0.44,636.9,0.011665815000000001,4577,35.9,0.38,10.18,0.007611091,9243.04,26.4,69.41000000000001,46.6,0.324,-0.016128218,0.0,28.24,3.16,0.813,20.7,-22.6,65.7,78.4,9.43,-5.23,81.7
2022-12-03 02:08:00+00:00,5001,0.13,0.1,0.0,8616,11330,0.47000000000000003,636.0,0.011472991999999998,4575,35.9,0.5,9.59,-0.004808099999999999,9243.66,26.5,69.41000000000001,46.5,0.318,-0.015861636,0.0,28.21,3.16,0.817,20.7,-22.6,65.6,78.4,9.372000000000003,-5.447,81.6
2022-12-03 02:09:00+00:00,4999,0.12000000000000001,0.2,0.21594188600000006,8615,11326,0.43000000000000005,635.6,-0.001010033,4572,35.9,0.37,10.629999999999999,-0.004728628,9243.69,26.5,69.39,46.6,0.325,0.082747648,0.0,28.24,3.16,0.813,20.7,-23.0,65.6,78.3,9.1,-5.821999999999999,81.6
2022-12-03 02:10:00+00:00,5001,0.12000000000000001,0.16,0.0,8614,11329,0.49,636.0,-0.013286727,4575,35.9,0.41000000000000003,9.55,-0.004650467999999999,9243.27,26.5,69.4,46.6,0.319,-0.01696719,0.0,28.24,3.16,0.813,20.7,-22.8,65.6,78.3,9.066,-6.081,81.7
2022-12-03 02:10:59.999999+00:00,5005,0.1,0.14,0.0,8611,11325,0.44,635.6,-0.013067110999999998,4575,35.9,0.43000000000000005,10.860000000000001,-0.004573601000000001,9241.949999999999,26.4,69.41000000000001,46.6,0.32,-0.01668674,0.0,28.22,3.17,0.813,20.7,-23.0,65.6,78.2,8.75,-6.078,81.6
2022-12-03 02:11:59.999998+00:00,5010,0.09,0.15000000000000002,0.0,8612,11323,0.49,635.8,-0.012851126,4573,35.9,0.41000000000000003,10.370000000000001,-0.004498004,9243.02,26.4,69.4,46.5,0.326,-0.016410926,0.0,28.24,3.16,0.813,20.7,-23.1,65.6,78.2,8.6,-6.094999999999999,81.6
2022-12-03 02:12:59.999999+00:00,5004,0.09,0.09,0.0,8611,11321,0.53,634.9,-0.012638710999999999,4573,35.9,0.46,9.39,-0.029010433999999995,9243.02,26.4,69.39,46.6,0.322,-0.016139671,0.0,28.22,3.16,0.8120000000000002,20.7,-23.1,65.4,78.2,8.6,-6.094999999999999,81.5
2022-12-03 02:13:59.999999+00:00,4999,0.14,0.11,0.0,8613,11325,0.5,635.5,-0.024723194999999996,4576,35.9,0.42000000000000004,9.56,-0.028530922999999996,9243.01,26.4,69.41000000000001,46.5,0.318,-0.0158729,0.0,28.24,3.16,0.817,20.7,-22.9,65.4,78.2,8.498000000000001,-6.221,81.5
2022-12-03 02:14:59.999999+00:00,4999,0.15000000000000002,0.14,0.0,8613,11325,0.53,635.9,-0.024314546999999992,4567,35.9,0.46,9.81,-0.028059337000000004,9242.39,26.4,69.41000000000001,46.6,0.327,-0.015610538,0.0,28.24,3.16,0.814,20.7,-23.0,65.4,78.1,8.506,-6.0249999999999995,81.5
2022-12-03 02:16:00+00:00,5000,0.11,0.22,0.0,8617,11326,0.42000000000000004,636.1,-0.011619264999999998,4573,35.80000000000001,0.37,10.11,-0.027595547,9242.57,26.4,69.4,46.6,0.321,-0.015352511999999999,0.0,28.22,3.16,0.817,20.7,-22.9,65.4,78.1,8.551,-6.001,81.5
2022-12-03 02:16:59.999999+00:00,5004,0.11,0.16,0.0,8615,11324,0.51,635.8,-0.036013988000000004,4573,35.80000000000001,0.37,9.52,-0.027139422,9242.640000000001,26.4,69.41000000000001,46.6,0.32,-0.015098751999999998,0.0,28.22,3.17,0.817,20.7,-22.6,65.4,78.2,8.921000000000001,-5.713,81.4
2022-12-03 02:17:59.999999+00:00,5004,0.09,0.13,0.0,8615,11324,0.53,635.8,-0.035418716,4573,35.80000000000001,0.46,9.69,-0.026690836,9242.5,26.4,69.41000000000001,46.6,0.32,-0.014849185999999999,0.0,28.22,3.17,0.817,20.7,-22.9,65.4,78.2,9.024000000000001,-5.520999999999999,81.4
2022-12-03 02:19:00+00:00,4996,0.08,0.18,0.0,8612,11326,0.51,635.6,-0.022539894,4572,35.80000000000001,0.4,9.17,-0.026249666,9242.99,26.4,69.4,46.5,0.326,-0.014603745,0.0,28.22,3.16,0.817,20.7,-22.9,65.4,78.2,8.968,-5.627999999999999,81.4
2022-12-03 02:19:59.999999+00:00,5000,0.09,0.13,0.0,8616,11329,0.5,635.9,-0.03446072199999999,4572,35.80000000000001,0.43000000000000005,9.629999999999999,-0.025815787,9242.219999999998,26.4,69.4,46.6,0.321,-0.014362359999999998,0.0,28.22,3.16,0.813,20.7,-22.7,65.4,78.2,9.074000000000002,-5.498,81.4
2022-12-03 02:20:59.999999+00:00,5003,0.08,0.13,0.0,8614,11324,0.5,635.7,-0.033891122999999995,4568,35.80000000000001,0.39,8.34,-0.025389079999999998,9242.219999999998,26.4,69.4,46.6,0.326,-0.014124965999999996,0.0,28.22,3.16,0.816,20.7,-22.9,65.4,78.2,9.074000000000002,-5.498,81.4
2022-12-03 02:21:59.999999+00:00,4999,0.1,0.1,0.0,8608,11317,0.45,634.5,-0.03333094,4570,35.80000000000001,0.38,8.84,-0.024969424999999993,9242.78,26.4,69.41000000000001,46.5,0.325,-0.013891495999999998,0.0,28.22,3.16,0.813,20.7,-23.2,65.4,78.2,9.035,-5.484,81.4
2022-12-03 02:22:59.999999+00:00,5002,0.11,0.13,0.0,8606,11311,0.56,633.3,-0.04507340299999999,4567,35.80000000000001,0.4,9.84,-0.024556707999999997,9244.26,26.5,69.41000000000001,46.6,0.32,-0.013661884,0.0,28.22,3.16,0.813,20.7,-23.7,65.4,78.1,8.839,-5.746,81.4
2022-12-03 02:23:59.999999+00:00,4997,0.1,0.16,0.21294587600000003,8596,11304,0.48000000000000004,632.2,-0.06891516499999999,4569,35.80000000000001,0.41000000000000003,9.3,-0.03644420000000001,9245.049999999997,26.5,69.42,46.6,0.321,-0.013436067999999999,0.0,28.22,3.16,0.817,20.7,-24.0,65.3,78.1,8.599,-6.394999999999999,81.4
2022-12-03 02:25:00+00:00,4998,0.09,0.13,0.270989548,8590,11304,0.54,632.1,-0.08006946000000001,4569,35.9,0.41000000000000003,9.42,-0.035841817000000005,9244.59,26.5,69.4,46.5,0.326,-0.013213983999999998,0.0,28.24,3.16,0.814,20.7,-24.3,65.3,78.1,8.77,-6.749,81.3
2022-12-03 02:25:59.999999+00:00,4998,0.11,0.17,0.27914838000000003,8590,11304,0.52,632.2,-0.078745998,4571,35.80000000000001,0.4,11.07,-0.047542777999999994,9243.75,26.5,69.4,46.6,0.317,-0.012995571,0.0,28.22,3.16,0.813,20.7,-24.0,65.2,78.0,8.911000000000001,-6.92,81.3
2022-12-03 02:26:59.999999+00:00,5004,0.11,0.19,0.0,8599,11310,0.51,633.3,-0.07744441100000002,4567,35.80000000000001,0.4,10.0,-0.046756947,9242.5,26.5,69.41000000000001,46.5,0.323,-0.012780768,0.0,28.22,3.17,0.817,20.7,-23.9,65.2,78.0,8.759,-6.901,81.3
2022-12-03 02:28:00+00:00,5004,0.11,0.14,0.2752263140000001,8599,11310,0.46,633.3,-0.088457727,4567,35.80000000000001,0.32999999999999996,10.15,-0.04598410499999999,9242.83,26.5,69.41000000000001,46.5,0.323,-0.012569515999999998,0.0,28.22,3.17,0.817,20.7,-23.9,65.2,78.0,8.595,-6.831,81.3
2022-12-03 02:29:00+00:00,4995,0.09,0.13,0.0,8600,11310,0.52,633.5,-0.062408839,4570,35.9,0.38,10.41,-0.05751742600000001,9243.359999999999,26.4,69.41000000000001,46.6,0.326,-0.012361755,0.0,28.21,3.16,0.813,20.7,-23.8,65.1,78.0,8.699,-6.6659999999999995,81.3
